"Plot Title: 21397972"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397972, SEN S/N: 21397972)","Coupler Detached (LGR S/N: 21397972)","Coupler Attached (LGR S/N: 21397972)","Host Connected (LGR S/N: 21397972)","Bad Battery (LGR S/N: 21397972)","Good Battery (LGR S/N: 21397972)","Stopped (LGR S/N: 21397972)","End Of File (LGR S/N: 21397972)"
2650,02/09/25 01:03:13 PM,-6.120,,,,,,,
2651,02/09/25 03:03:13 PM,-5.745,,,,,,,
2652,02/09/25 05:03:13 PM,-5.870,,,,,,,
2653,02/09/25 07:03:13 PM,-6.373,,,,,,,
2654,02/09/25 09:03:13 PM,-7.010,,,,,,,
2655,02/09/25 11:03:13 PM,-7.527,,,,,,,
2656,02/10/25 01:03:13 AM,-7.918,,,,,,,
2657,02/10/25 03:03:13 AM,-8.314,,,,,,,
2658,02/10/25 05:03:13 AM,-8.447,,,,,,,
2659,02/10/25 07:03:13 AM,-8.580,,,,,,,
2660,02/10/25 09:03:13 AM,-8.713,,,,,,,
2661,02/10/25 11:03:13 AM,-8.314,,,,,,,
2662,02/10/25 01:03:13 PM,-7.267,,,,,,,
2663,02/10/25 03:03:13 PM,-6.754,,,,,,,
2664,02/10/25 05:03:13 PM,-6.754,,,,,,,
2665,02/10/25 07:03:13 PM,-7.527,,,,,,,
2666,02/10/25 09:03:13 PM,-8.050,,,,,,,
2667,02/10/25 11:03:13 PM,-8.182,,,,,,,
2668,02/11/25 01:03:13 AM,-8.447,,,,,,,
2669,02/11/25 03:03:13 AM,-8.847,,,,,,,
2670,02/11/25 05:03:13 AM,-9.252,,,,,,,
2671,02/11/25 07:03:13 AM,-9.525,,,,,,,
2672,02/11/25 09:03:13 AM,-9.662,,,,,,,
2673,02/11/25 11:03:13 AM,-8.847,,,,,,,
2674,02/11/25 01:03:13 PM,-7.657,,,,,,,
2675,02/11/25 03:03:13 PM,-7.010,,,,,,,
2676,02/11/25 05:03:13 PM,-7.397,,,,,,,
2677,02/11/25 07:03:13 PM,-8.182,,,,,,,
2678,02/11/25 09:03:13 PM,-9.117,,,,,,,
2679,02/11/25 11:03:13 PM,-9.525,,,,,,,
2680,02/12/25 01:03:13 AM,-9.662,,,,,,,
2681,02/12/25 03:03:13 AM,-9.662,,,,,,,
2682,02/12/25 05:03:13 AM,-9.799,,,,,,,
2683,02/12/25 07:03:13 AM,-9.937,,,,,,,
2684,02/12/25 09:03:13 AM,-10.075,,,,,,,
2685,02/12/25 11:03:13 AM,-10.075,,,,,,,
2686,02/12/25 01:03:13 PM,-9.937,,,,,,,
2687,02/12/25 03:03:13 PM,-9.662,,,,,,,
2688,02/12/25 05:03:13 PM,-9.662,,,,,,,
2689,02/12/25 07:03:13 PM,-9.937,,,,,,,
2690,02/12/25 09:03:13 PM,-10.214,,,,,,,
2691,02/12/25 11:03:13 PM,-10.353,,,,,,,
2692,02/13/25 01:03:13 AM,-10.916,,,,,,,
2693,02/13/25 03:03:13 AM,-11.776,,,,,,,
2694,02/13/25 05:03:13 AM,-12.361,,,,,,,
2695,02/13/25 07:03:13 AM,-12.956,,,,,,,
2696,02/13/25 09:03:13 AM,-13.562,,,,,,,
2697,02/13/25 11:03:13 AM,-12.658,,,,,,,
2698,02/13/25 01:03:13 PM,-10.634,,,,,,,
2699,02/13/25 03:03:13 PM,-9.252,,,,,,,
2700,02/13/25 05:03:13 PM,-8.982,,,,,,,
2701,02/13/25 07:03:13 PM,-9.252,,,,,,,
2702,02/13/25 09:03:13 PM,-9.252,,,,,,,
2703,02/13/25 11:03:13 PM,-8.982,,,,,,,
2704,02/14/25 01:03:13 AM,-8.847,,,,,,,
2705,02/14/25 03:03:13 AM,-8.580,,,,,,,
2706,02/14/25 05:03:13 AM,-8.447,,,,,,,
2707,02/14/25 07:03:13 AM,-8.447,,,,,,,
2708,02/14/25 09:03:13 AM,-8.314,,,,,,,
2709,02/14/25 11:03:13 AM,-8.182,,,,,,,
2710,02/14/25 01:03:13 PM,-8.050,,,,,,,
2711,02/14/25 03:03:13 PM,-7.918,,,,,,,
2712,02/14/25 05:03:13 PM,-7.787,,,,,,,
2713,02/14/25 07:03:13 PM,-7.657,,,,,,,
2714,02/14/25 09:03:13 PM,-7.657,,,,,,,
2715,02/14/25 11:03:13 PM,-7.657,,,,,,,
2716,02/15/25 01:03:13 AM,-7.787,,,,,,,
2717,02/15/25 03:03:13 AM,-7.787,,,,,,,
2718,02/15/25 05:03:13 AM,-7.918,,,,,,,
2719,02/15/25 07:03:13 AM,-8.050,,,,,,,
2720,02/15/25 09:03:13 AM,-8.182,,,,,,,
2721,02/15/25 11:03:13 AM,-8.182,,,,,,,
2722,02/15/25 01:03:13 PM,-7.918,,,,,,,
2723,02/15/25 03:03:13 PM,-7.657,,,,,,,
2724,02/15/25 05:03:13 PM,-7.657,,,,,,,
2725,02/15/25 07:03:13 PM,-7.657,,,,,,,
2726,02/15/25 09:03:13 PM,-8.050,,,,,,,
2727,02/15/25 11:03:13 PM,-8.580,,,,,,,
2728,02/16/25 01:03:13 AM,-10.493,,,,,,,
2729,02/16/25 03:03:13 AM,-11.487,,,,,,,
2730,02/16/25 05:03:13 AM,-11.776,,,,,,,
2731,02/16/25 07:03:13 AM,-11.922,,,,,,,
2732,02/16/25 09:03:13 AM,-11.200,,,,,,,
2733,02/16/25 11:03:13 AM,-9.388,,,,,,,
2734,02/16/25 01:03:13 PM,-7.657,,,,,,,
2735,02/16/25 03:03:13 PM,-7.010,,,,,,,
2736,02/16/25 05:03:13 PM,-7.267,,,,,,,
2737,02/16/25 07:03:13 PM,-7.527,,,,,,,
2738,02/16/25 09:03:13 PM,-7.527,,,,,,,
2739,02/16/25 11:03:13 PM,-7.527,,,,,,,
2740,02/17/25 01:03:13 AM,-7.527,,,,,,,
2741,02/17/25 03:03:13 AM,-7.527,,,,,,,
2742,02/17/25 05:03:13 AM,-7.527,,,,,,,
2743,02/17/25 07:03:13 AM,-7.527,,,,,,,
2744,02/17/25 09:03:13 AM,-7.527,,,,,,,
2745,02/17/25 11:03:13 AM,-7.527,,,,,,,
2746,02/17/25 01:03:13 PM,-7.397,,,,,,,
2747,02/17/25 03:03:13 PM,-7.138,,,,,,,
2748,02/17/25 05:03:13 PM,-7.138,,,,,,,
2749,02/17/25 07:03:13 PM,-7.138,,,,,,,
2750,02/17/25 09:03:13 PM,-7.267,,,,,,,
2751,02/17/25 11:03:13 PM,-7.267,,,,,,,
2752,02/18/25 01:03:13 AM,-7.267,,,,,,,
2753,02/18/25 03:03:13 AM,-7.267,,,,,,,
2754,02/18/25 05:03:13 AM,-7.267,,,,,,,
2755,02/18/25 07:03:13 AM,-7.267,,,,,,,
2756,02/18/25 09:03:13 AM,-7.267,,,,,,,
2757,02/18/25 11:03:13 AM,-7.267,,,,,,,
2758,02/18/25 01:03:13 PM,-7.138,,,,,,,
2759,02/18/25 03:03:13 PM,-7.138,,,,,,,
2760,02/18/25 05:03:13 PM,-7.138,,,,,,,
2761,02/18/25 07:03:13 PM,-7.010,,,,,,,
2762,02/18/25 09:03:13 PM,-7.010,,,,,,,
2763,02/18/25 11:03:13 PM,-7.138,,,,,,,
2764,02/19/25 01:03:13 AM,-7.267,,,,,,,
2765,02/19/25 03:03:13 AM,-7.397,,,,,,,
2766,02/19/25 05:03:13 AM,-7.527,,,,,,,
2767,02/19/25 07:03:13 AM,-7.657,,,,,,,
2768,02/19/25 09:03:13 AM,-7.787,,,,,,,
2769,02/19/25 11:03:13 AM,-7.787,,,,,,,
2770,02/19/25 01:03:13 PM,-7.787,,,,,,,
2771,02/19/25 03:03:13 PM,-7.527,,,,,,,
2772,02/19/25 05:03:13 PM,-7.527,,,,,,,
2773,02/19/25 07:03:13 PM,-7.787,,,,,,,
2774,02/19/25 09:03:13 PM,-8.847,,,,,,,
2775,02/19/25 11:03:13 PM,-9.252,,,,,,,
2776,02/20/25 01:03:13 AM,-9.525,,,,,,,
2777,02/20/25 03:03:13 AM,-9.662,,,,,,,
2778,02/20/25 05:03:13 AM,-9.937,,,,,,,
2779,02/20/25 07:03:13 AM,-9.937,,,,,,,
2780,02/20/25 09:03:13 AM,-9.799,,,,,,,
2781,02/20/25 11:03:13 AM,-8.580,,,,,,,
2782,02/20/25 01:03:13 PM,-6.499,,,,,,,
2783,02/20/25 03:03:13 PM,-5.003,,,,,,,
2784,02/20/25 05:03:13 PM,-5.003,,,,,,,
2785,02/20/25 07:03:13 PM,-5.496,,,,,,,
2786,02/20/25 09:03:13 PM,-5.870,,,,,,,
2787,02/20/25 11:03:13 PM,-5.995,,,,,,,
2788,02/21/25 01:03:13 AM,-6.120,,,,,,,
2789,02/21/25 03:03:13 AM,-6.120,,,,,,,
2790,02/21/25 05:03:13 AM,-6.246,,,,,,,
2791,02/21/25 07:03:13 AM,-6.373,,,,,,,
2792,02/21/25 09:03:13 AM,-6.373,,,,,,,
2793,02/21/25 11:03:13 AM,-6.373,,,,,,,
2794,02/21/25 01:03:13 PM,-6.373,,,,,,,
2795,02/21/25 03:03:13 PM,-6.246,,,,,,,
2796,02/21/25 05:03:13 PM,-6.120,,,,,,,
2797,02/21/25 07:03:13 PM,-6.120,,,,,,,
2798,02/21/25 09:03:13 PM,-6.246,,,,,,,
2799,02/21/25 11:03:13 PM,-6.373,,,,,,,
2800,02/22/25 01:03:13 AM,-6.499,,,,,,,
2801,02/22/25 03:03:13 AM,-6.626,,,,,,,
2802,02/22/25 05:03:13 AM,-6.626,,,,,,,
2803,02/22/25 07:03:13 AM,-6.754,,,,,,,
2804,02/22/25 09:03:13 AM,-6.754,,,,,,,
2805,02/22/25 11:03:13 AM,-6.626,,,,,,,
2806,02/22/25 01:03:13 PM,-5.870,,,,,,,
2807,02/22/25 03:03:13 PM,-5.995,,,,,,,
2808,02/22/25 05:03:13 PM,-6.246,,,,,,,
2809,02/22/25 07:03:13 PM,-6.626,,,,,,,
2810,02/22/25 09:03:13 PM,-7.787,,,,,,,
2811,02/22/25 11:03:13 PM,-8.314,,,,,,,
2812,02/23/25 01:03:13 AM,-8.580,,,,,,,
2813,02/23/25 03:03:13 AM,-8.847,,,,,,,
2814,02/23/25 05:03:13 AM,-8.847,,,,,,,
2815,02/23/25 07:03:13 AM,-8.982,,,,,,,
2816,02/23/25 09:03:13 AM,-8.847,,,,,,,
2817,02/23/25 11:03:13 AM,-7.138,,,,,,,
2818,02/23/25 01:03:13 PM,-5.125,,,,,,,
2819,02/23/25 03:03:13 PM,-4.272,,,,,,,
2820,02/23/25 05:03:13 PM,-4.272,,,,,,,
2821,02/23/25 07:03:13 PM,-5.620,,,,,,,
2822,02/23/25 09:03:13 PM,-6.246,,,,,,,
2823,02/23/25 11:03:13 PM,-6.754,,,,,,,
2824,02/24/25 01:03:13 AM,-6.882,,,,,,,
2825,02/24/25 03:03:13 AM,-6.882,,,,,,,
2826,02/24/25 05:03:13 AM,-6.626,,,,,,,
2827,02/24/25 07:03:13 AM,-6.882,,,,,,,
2828,02/24/25 09:03:13 AM,-6.754,,,,,,,
2829,02/24/25 11:03:13 AM,-5.372,,,,,,,
2830,02/24/25 01:03:13 PM,-4.031,,,,,,,
2831,02/24/25 03:03:13 PM,-3.079,,,,,,,
2832,02/24/25 05:03:13 PM,-3.197,,,,,,,
2833,02/24/25 07:03:13 PM,-5.003,,,,,,,
2834,02/24/25 09:03:13 PM,-5.870,,,,,,,
2835,02/24/25 11:03:13 PM,-6.499,,,,,,,
2836,02/25/25 01:03:13 AM,-7.010,,,,,,,
2837,02/25/25 03:03:13 AM,-7.267,,,,,,,
2838,02/25/25 05:03:13 AM,-7.527,,,,,,,
2839,02/25/25 07:03:13 AM,-7.787,,,,,,,
2840,02/25/25 09:03:13 AM,-7.010,,,,,,,
2841,02/25/25 11:03:13 AM,-5.620,,,,,,,
2842,02/25/25 01:03:13 PM,-3.792,,,,,,,
2843,02/25/25 03:03:13 PM,-3.672,,,,,,,
2844,02/25/25 05:03:13 PM,-4.152,,,,,,,
2845,02/25/25 07:03:13 PM,-4.880,,,,,,,
2846,02/25/25 09:03:13 PM,-5.372,,,,,,,
2847,02/25/25 11:03:13 PM,-5.745,,,,,,,
2848,02/26/25 01:03:13 AM,-6.499,,,,,,,
2849,02/26/25 03:03:13 AM,-7.138,,,,,,,
2850,02/26/25 05:03:13 AM,-7.527,,,,,,,
2851,02/26/25 07:03:13 AM,-7.657,,,,,,,
2852,02/26/25 09:03:13 AM,-7.918,,,,,,,
2853,02/26/25 11:03:13 AM,-7.918,,,,,,,
2854,02/26/25 01:03:13 PM,-7.527,,,,,,,
2855,02/26/25 03:03:13 PM,-7.010,,,,,,,
2856,02/26/25 05:03:13 PM,-6.882,,,,,,,
2857,02/26/25 07:03:13 PM,-7.267,,,,,,,
2858,02/26/25 09:03:13 PM,-7.918,,,,,,,
2859,02/26/25 11:03:13 PM,-8.580,,,,,,,
2860,02/27/25 01:03:13 AM,-9.252,,,,,,,
2861,02/27/25 03:03:13 AM,-9.799,,,,,,,
2862,02/27/25 05:03:13 AM,-9.937,,,,,,,
2863,02/27/25 07:03:13 AM,-9.799,,,,,,,
2864,02/27/25 09:03:13 AM,-9.525,,,,,,,
2865,02/27/25 11:03:13 AM,-8.982,,,,,,,
2866,02/27/25 01:03:13 PM,-7.918,,,,,,,
2867,02/27/25 03:03:13 PM,-7.138,,,,,,,
2868,02/27/25 05:03:13 PM,-6.882,,,,,,,
2869,02/27/25 07:03:13 PM,-7.397,,,,,,,
2870,02/27/25 09:03:13 PM,-7.787,,,,,,,
2871,02/27/25 11:03:13 PM,-8.050,,,,,,,
2872,02/28/25 01:03:13 AM,-8.182,,,,,,,
2873,02/28/25 03:03:13 AM,-8.182,,,,,,,
2874,02/28/25 05:03:13 AM,-8.447,,,,,,,
2875,02/28/25 07:03:13 AM,-8.314,,,,,,,
2876,02/28/25 09:03:13 AM,-8.314,,,,,,,
2877,02/28/25 11:03:13 AM,-5.745,,,,,,,
2878,02/28/25 01:03:13 PM,-1.341,,,,,,,
2879,02/28/25 03:03:13 PM,0.893,,,,,,,
2880,02/28/25 05:03:13 PM,-0.102,,,,,,,
2881,02/28/25 07:03:13 PM,-1.456,,,,,,,
2882,02/28/25 09:03:13 PM,-4.272,,,,,,,
2883,02/28/25 11:03:13 PM,-6.373,,,,,,,
2884,03/01/25 01:03:13 AM,-7.397,,,,,,,
2885,03/01/25 03:03:13 AM,-7.918,,,,,,,
2886,03/01/25 05:03:13 AM,-8.314,,,,,,,
2887,03/01/25 07:03:13 AM,-8.982,,,,,,,
2888,03/01/25 09:03:13 AM,-8.580,,,,,,,
2889,03/01/25 11:03:13 AM,-4.152,,,,,,,
2890,03/01/25 01:03:13 PM,-0.662,,,,,,,
2891,03/01/25 03:03:13 PM,1.439,,,,,,,
2892,03/01/25 05:03:13 PM,0.893,,,,,,,
2893,03/01/25 07:03:13 PM,-0.774,,,,,,,
2894,03/01/25 09:03:13 PM,-2.145,,,,,,,
2895,03/01/25 11:03:13 PM,-4.031,,,,,,,
2896,03/02/25 01:03:13 AM,-5.125,,,,,,,
2897,03/02/25 03:03:13 AM,-5.870,,,,,,,
2898,03/02/25 05:03:13 AM,-6.120,,,,,,,
2899,03/02/25 07:03:13 AM,-7.010,,,,,,,
2900,03/02/25 09:03:13 AM,-6.246,,,,,,,
2901,03/02/25 11:03:13 AM,-3.197,,,,,,,
2902,03/02/25 01:03:13 PM,0.343,,,,,,,
2903,03/02/25 03:03:13 PM,1.764,,,,,,,
2904,03/02/25 05:03:13 PM,1.330,,,,,,,
2905,03/02/25 07:03:13 PM,-0.213,,,,,,,
2906,03/02/25 09:03:13 PM,-0.887,,,,,,,
2907,03/02/25 11:03:13 PM,-2.030,,,,,,,
2908,03/03/25 01:03:13 AM,-2.962,,,,,,,
2909,03/03/25 03:03:13 AM,-3.672,,,,,,,
2910,03/03/25 05:03:13 AM,-4.514,,,,,,,
2911,03/03/25 07:03:13 AM,-5.870,,,,,,,
2912,03/03/25 09:03:13 AM,-5.995,,,,,,,
2913,03/03/25 11:03:13 AM,-3.079,,,,,,,
2914,03/03/25 01:03:13 PM,-0.774,,,,,,,
2915,03/03/25 03:03:13 PM,0.010,,,,,,,
2916,03/03/25 05:03:13 PM,-0.325,,,,,,,
2917,03/03/25 07:03:13 PM,-1.114,,,,,,,
2918,03/03/25 09:03:13 PM,-1.914,,,,,,,
2919,03/03/25 11:03:13 PM,-3.672,,,,,,,
2920,03/04/25 01:03:13 AM,-4.880,,,,,,,
2921,03/04/25 03:03:13 AM,-5.496,,,,,,,
2922,03/04/25 05:03:13 AM,-6.120,,,,,,,
2923,03/04/25 07:03:13 AM,-6.754,,,,,,,
2924,03/04/25 09:03:13 AM,-6.754,,,,,,,
2925,03/04/25 11:03:13 AM,-5.870,,,,,,,
2926,03/04/25 01:03:13 PM,-4.758,,,,,,,
2927,03/04/25 03:03:13 PM,-3.911,,,,,,,
2928,03/04/25 05:03:13 PM,-4.272,,,,,,,
2929,03/04/25 07:03:13 PM,-5.496,,,,,,,
2930,03/04/25 09:03:13 PM,-6.882,,,,,,,
2931,03/04/25 11:03:13 PM,-7.787,,,,,,,
2932,03/05/25 01:03:13 AM,-8.050,,,,,,,
2933,03/05/25 03:03:13 AM,-8.314,,,,,,,
2934,03/05/25 05:03:13 AM,-8.447,,,,,,,
2935,03/05/25 07:03:13 AM,-8.713,,,,,,,
2936,03/05/25 09:03:13 AM,-8.580,,,,,,,
2937,03/05/25 11:03:13 AM,-7.138,,,,,,,
2938,03/05/25 01:03:13 PM,-5.003,,,,,,,
2939,03/05/25 03:03:13 PM,-3.553,,,,,,,
2940,03/05/25 05:03:13 PM,-3.434,,,,,,,
2941,03/05/25 07:03:13 PM,-5.003,,,,,,,
2942,03/05/25 09:03:13 PM,-5.870,,,,,,,
2943,03/05/25 11:03:13 PM,-6.120,,,,,,,
2944,03/06/25 01:03:13 AM,-5.995,,,,,,,
2945,03/06/25 03:03:13 AM,-6.120,,,,,,,
2946,03/06/25 05:03:13 AM,-6.120,,,,,,,
2947,03/06/25 07:03:13 AM,-6.120,,,,,,,
2948,03/06/25 09:03:13 AM,-5.995,,,,,,,
2949,03/06/25 11:03:13 AM,-5.745,,,,,,,
2950,03/06/25 01:03:13 PM,-5.496,,,,,,,
2951,03/06/25 03:03:13 PM,-5.003,,,,,,,
2952,03/06/25 05:03:13 PM,-5.003,,,,,,,
2953,03/06/25 07:03:13 PM,-5.496,,,,,,,
2954,03/06/25 09:03:13 PM,-5.995,,,,,,,
2955,03/06/25 11:03:13 PM,-5.995,,,,,,,
2956,03/07/25 01:03:13 AM,-6.373,,,,,,,
2957,03/07/25 03:03:13 AM,-7.267,,,,,,,
2958,03/07/25 05:03:13 AM,-7.527,,,,,,,
2959,03/07/25 07:03:13 AM,-7.657,,,,,,,
2960,03/07/25 09:03:13 AM,-7.787,,,,,,,
2961,03/07/25 11:03:13 AM,-7.657,,,,,,,
2962,03/07/25 01:03:13 PM,-7.267,,,,,,,
2963,03/07/25 03:03:13 PM,-6.882,,,,,,,
2964,03/07/25 05:03:13 PM,-6.754,,,,,,,
2965,03/07/25 07:03:13 PM,-6.882,,,,,,,
2966,03/07/25 09:03:13 PM,-7.267,,,,,,,
2967,03/07/25 11:03:13 PM,-7.527,,,,,,,
2968,03/08/25 01:03:13 AM,-7.918,,,,,,,
2969,03/08/25 03:03:13 AM,-8.314,,,,,,,
2970,03/08/25 05:03:13 AM,-8.713,,,,,,,
2971,03/08/25 07:03:13 AM,-8.982,,,,,,,
2972,03/08/25 09:03:13 AM,-8.982,,,,,,,
2973,03/08/25 11:03:13 AM,-8.713,,,,,,,
2974,03/08/25 01:03:13 PM,-8.182,,,,,,,
2975,03/08/25 03:03:13 PM,-7.657,,,,,,,
2976,03/08/25 05:03:13 PM,-7.397,,,,,,,
2977,03/08/25 07:03:13 PM,-7.527,,,,,,,
2978,03/08/25 09:03:13 PM,-8.182,,,,,,,
2979,03/08/25 11:03:13 PM,-8.847,,,,,,,
2980,03/09/25 01:03:13 AM,-8.982,,,,,,,
2981,03/09/25 03:03:13 AM,-9.252,,,,,,,
2982,03/09/25 05:03:13 AM,-9.388,,,,,,,
2983,03/09/25 07:03:13 AM,-9.252,,,,,,,
2984,03/09/25 09:03:13 AM,-8.580,,,,,,,
2985,03/09/25 11:03:13 AM,-6.246,,,,,,,
2986,03/09/25 01:03:13 PM,-3.553,,,,,,,
2987,03/09/25 03:03:13 PM,-1.228,,,,,,,
2988,03/09/25 05:03:13 PM,-1.114,,,,,,,
2989,03/09/25 07:03:13 PM,-1.914,,,,,,,
2990,03/09/25 09:03:13 PM,-4.880,,,,,,,
2991,03/09/25 11:03:13 PM,-6.246,,,,,,,
2992,03/10/25 01:03:13 AM,-7.138,,,,,,,
2993,03/10/25 03:03:13 AM,-7.787,,,,,,,
2994,03/10/25 05:03:13 AM,-8.447,,,,,,,
2995,03/10/25 07:03:13 AM,-8.847,,,,,,,
2996,03/10/25 09:03:13 AM,-8.713,,,,,,,
2997,03/10/25 11:03:13 AM,-6.626,,,,,,,
2998,03/10/25 01:03:13 PM,-4.152,,,,,,,
2999,03/10/25 03:03:13 PM,-2.377,,,,,,,
3000,03/10/25 05:03:13 PM,-1.684,,,,,,,
3001,03/10/25 07:03:13 PM,-2.962,,,,,,,
3002,03/10/25 09:03:13 PM,-5.745,,,,,,,
3003,03/10/25 11:03:13 PM,-6.882,,,,,,,
3004,03/11/25 01:03:13 AM,-7.787,,,,,,,
3005,03/11/25 03:03:13 AM,-8.447,,,,,,,
3006,03/11/25 05:03:13 AM,-8.847,,,,,,,
3007,03/11/25 07:03:13 AM,-9.388,,,,,,,
3008,03/11/25 09:03:13 AM,-8.982,,,,,,,
3009,03/11/25 11:03:13 AM,-4.514,,,,,,,
3010,03/11/25 01:03:13 PM,-2.494,,,,,,,
3011,03/11/25 03:03:13 PM,-1.228,,,,,,,
3012,03/11/25 05:03:13 PM,-1.114,,,,,,,
3013,03/11/25 07:03:13 PM,-1.341,,,,,,,
3014,03/11/25 09:03:13 PM,-3.553,,,,,,,
3015,03/11/25 11:03:13 PM,-5.125,,,,,,,
3016,03/12/25 01:03:13 AM,-5.995,,,,,,,
3017,03/12/25 03:03:13 AM,-7.010,,,,,,,
3018,03/12/25 05:03:13 AM,-8.050,,,,,,,
3019,03/12/25 07:03:13 AM,-8.580,,,,,,,
3020,03/12/25 09:03:13 AM,-7.787,,,,,,,
3021,03/12/25 11:03:13 AM,-4.152,,,,,,,
3022,03/12/25 01:03:13 PM,-1.228,,,,,,,
3023,03/12/25 03:03:13 PM,0.674,,,,,,,
3024,03/12/25 05:03:13 PM,0.453,,,,,,,
3025,03/12/25 07:03:13 PM,-0.549,,,,,,,
3026,03/12/25 09:03:13 PM,-1.799,,,,,,,
3027,03/12/25 11:03:13 PM,-3.911,,,,,,,
3028,03/13/25 01:03:13 AM,-5.372,,,,,,,
3029,03/13/25 03:03:13 AM,-6.499,,,,,,,
3030,03/13/25 05:03:13 AM,-7.010,,,,,,,
3031,03/13/25 07:03:13 AM,-7.657,,,,,,,
3032,03/13/25 09:03:13 AM,-6.754,,,,,,,
3033,03/13/25 11:03:13 AM,-3.079,,,,,,,
3034,03/13/25 01:03:13 PM,-0.213,,,,,,,
3035,03/13/25 03:03:13 PM,0.563,,,,,,,
3036,03/13/25 05:03:13 PM,0.563,,,,,,,
3037,03/13/25 07:03:13 PM,-0.437,,,,,,,
3038,03/13/25 09:03:13 PM,-1.456,,,,,,,
3039,03/13/25 11:03:13 PM,-3.434,,,,,,,
3040,03/14/25 01:03:13 AM,-5.003,,,,,,,
3041,03/14/25 03:03:13 AM,-6.246,,,,,,,
3042,03/14/25 05:03:13 AM,-7.010,,,,,,,
3043,03/14/25 07:03:13 AM,-6.754,,,,,,,
3044,03/14/25 09:03:13 AM,-6.373,,,,,,,
3045,03/14/25 11:03:13 AM,-6.626,,,,,,,
3046,03/14/25 01:03:13 PM,-6.246,,,,,,,
3047,03/14/25 03:03:13 PM,-5.745,,,,,,,
3048,03/14/25 05:03:13 PM,-6.120,,,,,,,
3049,03/14/25 07:03:13 PM,-7.397,,,,,,,
3050,03/14/25 09:03:13 PM,-8.447,,,,,,,
3051,03/14/25 11:03:13 PM,-8.982,,,,,,,
3052,03/15/25 01:03:13 AM,-9.525,,,,,,,
3053,03/15/25 03:03:13 AM,-10.075,,,,,,,
3054,03/15/25 05:03:13 AM,-10.353,,,,,,,
3055,03/15/25 07:03:13 AM,-10.493,,,,,,,
3056,03/15/25 09:03:13 AM,-10.353,,,,,,,
3057,03/15/25 11:03:13 AM,-9.117,,,,,,,
3058,03/15/25 01:03:13 PM,-8.182,,,,,,,
3059,03/15/25 03:03:13 PM,-7.397,,,,,,,
3060,03/15/25 05:03:13 PM,-6.882,,,,,,,
3061,03/15/25 07:03:13 PM,-7.397,,,,,,,
3062,03/15/25 09:03:13 PM,-7.787,,,,,,,
3063,03/15/25 11:03:13 PM,-8.050,,,,,,,
3064,03/16/25 01:03:13 AM,-8.447,,,,,,,
3065,03/16/25 03:03:13 AM,-8.713,,,,,,,
3066,03/16/25 05:03:13 AM,-8.982,,,,,,,
3067,03/16/25 07:03:13 AM,-9.937,,,,,,,
3068,03/16/25 09:03:13 AM,-10.075,,,,,,,
3069,03/16/25 11:03:13 AM,-8.580,,,,,,,
3070,03/16/25 01:03:13 PM,-6.120,,,,,,,
3071,03/16/25 03:03:13 PM,-4.636,,,,,,,
3072,03/16/25 05:03:13 PM,-4.514,,,,,,,
3073,03/16/25 07:03:13 PM,-5.745,,,,,,,
3074,03/16/25 09:03:13 PM,-7.138,,,,,,,
3075,03/16/25 11:03:13 PM,-7.918,,,,,,,
3076,03/17/25 01:03:13 AM,-8.314,,,,,,,
3077,03/17/25 03:03:13 AM,-8.314,,,,,,,
3078,03/17/25 05:03:13 AM,-8.447,,,,,,,
3079,03/17/25 07:03:13 AM,-8.847,,,,,,,
3080,03/17/25 09:03:13 AM,-7.787,,,,,,,
3081,03/17/25 11:03:13 AM,-5.745,,,,,,,
3082,03/17/25 01:03:13 PM,-1.001,,,,,,,
3083,03/17/25 03:03:13 PM,-1.001,,,,,,,
3084,03/17/25 05:03:13 PM,-1.114,,,,,,,
3085,03/17/25 07:03:13 PM,-1.114,,,,,,,
3086,03/17/25 09:03:13 PM,-2.962,,,,,,,
3087,03/17/25 11:03:13 PM,-5.003,,,,,,,
3088,03/18/25 01:03:13 AM,-5.870,,,,,,,
3089,03/18/25 03:03:13 AM,-6.246,,,,,,,
3090,03/18/25 05:03:13 AM,-7.010,,,,,,,
3091,03/18/25 07:03:13 AM,-7.787,,,,,,,
3092,03/18/25 09:03:13 AM,-7.527,,,,,,,
3093,03/18/25 11:03:13 AM,-5.870,,,,,,,
3094,03/18/25 01:03:13 PM,-4.758,,,,,,,
3095,03/18/25 03:03:13 PM,-5.125,,,,,,,
3096,03/18/25 05:03:13 PM,-5.372,,,,,,,
3097,03/18/25 07:03:13 PM,-6.754,,,,,,,
3098,03/18/25 09:03:13 PM,-8.447,,,,,,,
3099,03/18/25 11:03:13 PM,-9.117,,,,,,,
3100,03/19/25 01:03:13 AM,-9.662,,,,,,,
3101,03/19/25 03:03:13 AM,-10.493,,,,,,,
3102,03/19/25 05:03:13 AM,-11.487,,,,,,,
3103,03/19/25 07:03:13 AM,-12.214,,,,,,,
3104,03/19/25 09:03:13 AM,-12.068,,,,,,,
3105,03/19/25 11:03:13 AM,-10.493,,,,,,,
3106,03/19/25 01:03:13 PM,-8.447,,,,,,,
3107,03/19/25 03:03:13 PM,-7.138,,,,,,,
3108,03/19/25 05:03:13 PM,-7.918,,,,,,,
3109,03/19/25 07:03:13 PM,-10.353,,,,,,,
