"Plot Title: nr.nu.1start"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397967, SEN S/N: 21397967)","Coupler Detached (LGR S/N: 21397967)","Bad Battery (LGR S/N: 21397967)","Host Connected (LGR S/N: 21397967)","Coupler Attached (LGR S/N: 21397967)","End Of File (LGR S/N: 21397967)"
1046,11/22/24 07:55:47 AM,-3.672,,,,,
1047,11/22/24 09:55:47 AM,-3.197,,,,,
1048,11/22/24 11:55:47 AM,-1.914,,,,,
1049,11/22/24 01:55:47 PM,1.112,,,,,
1050,11/22/24 03:55:47 PM,1.330,,,,,
1051,11/22/24 05:55:47 PM,0.232,,,,,
1052,11/22/24 07:55:47 PM,-0.774,,,,,
1053,11/22/24 09:55:47 PM,-1.001,,,,,
1054,11/22/24 11:55:47 PM,-1.570,,,,,
1055,11/23/24 01:55:47 AM,-1.456,,,,,
1056,11/23/24 03:55:47 AM,-1.684,,,,,
1057,11/23/24 05:55:47 AM,-1.570,,,,,
1058,11/23/24 07:55:47 AM,-1.799,,,,,
1059,11/23/24 09:55:47 AM,-1.001,,,,,
1060,11/23/24 11:55:47 AM,0.893,,,,,
1061,11/23/24 01:55:47 PM,1.872,,,,,
1062,11/23/24 03:55:47 PM,1.656,,,,,
1063,11/23/24 05:55:47 PM,0.343,,,,,
1064,11/23/24 07:55:47 PM,-0.102,,,,,
1065,11/23/24 09:55:47 PM,-0.102,,,,,
1066,11/23/24 11:55:47 PM,-0.437,,,,,
1067,11/24/24 01:55:47 AM,-0.774,,,,,
1068,11/24/24 03:55:47 AM,-1.114,,,,,
1069,11/24/24 05:55:47 AM,-1.684,,,,,
1070,11/24/24 07:55:47 AM,-2.030,,,,,
1071,11/24/24 09:55:47 AM,-1.570,,,,,
1072,11/24/24 11:55:47 AM,-0.102,,,,,
1073,11/24/24 01:55:47 PM,-0.102,,,,,
1074,11/24/24 03:55:47 PM,-0.437,,,,,
1075,11/24/24 05:55:47 PM,-1.114,,,,,
1076,11/24/24 07:55:47 PM,-1.570,,,,,
1077,11/24/24 09:55:47 PM,-2.030,,,,,
1078,11/24/24 11:55:47 PM,-3.197,,,,,
1079,11/25/24 01:55:47 AM,-4.152,,,,,
1080,11/25/24 03:55:47 AM,-5.249,,,,,
1081,11/25/24 05:55:47 AM,-6.246,,,,,
1082,11/25/24 07:55:47 AM,-7.138,,,,,
1083,11/25/24 09:55:47 AM,-7.397,,,,,
1084,11/25/24 11:55:47 AM,-6.246,,,,,
1085,11/25/24 01:55:47 PM,-4.514,,,,,
1086,11/25/24 03:55:47 PM,-3.911,,,,,
1087,11/25/24 05:55:47 PM,-5.870,,,,,
1088,11/25/24 07:55:47 PM,-6.754,,,,,
1089,11/25/24 09:55:47 PM,-7.010,,,,,
1090,11/25/24 11:55:47 PM,-6.626,,,,,
1091,11/26/24 01:55:47 AM,-6.499,,,,,
1092,11/26/24 03:55:47 AM,-5.995,,,,,
1093,11/26/24 05:55:47 AM,-5.620,,,,,
1094,11/26/24 07:55:47 AM,-5.496,,,,,
1095,11/26/24 09:55:47 AM,-5.249,,,,,
1096,11/26/24 11:55:47 AM,-4.758,,,,,
1097,11/26/24 01:55:47 PM,-4.152,,,,,
1098,11/26/24 03:55:47 PM,-4.031,,,,,
1099,11/26/24 05:55:47 PM,-4.152,,,,,
1100,11/26/24 07:55:47 PM,-4.272,,,,,
1101,11/26/24 09:55:47 PM,-4.152,,,,,
1102,11/26/24 11:55:47 PM,-4.031,,,,,
1103,11/27/24 01:55:47 AM,-3.911,,,,,
1104,11/27/24 03:55:47 AM,-3.792,,,,,
1105,11/27/24 05:55:47 AM,-3.672,,,,,
1106,11/27/24 07:55:47 AM,-3.553,,,,,
1107,11/27/24 09:55:47 AM,-3.434,,,,,
1108,11/27/24 11:55:47 AM,-3.316,,,,,
1109,11/27/24 01:55:47 PM,-3.197,,,,,
1110,11/27/24 03:55:47 PM,-3.197,,,,,
1111,11/27/24 05:55:47 PM,-3.079,,,,,
1112,11/27/24 07:55:47 PM,-3.079,,,,,
1113,11/27/24 09:55:47 PM,-3.197,,,,,
1114,11/27/24 11:55:47 PM,-4.636,,,,,
1115,11/28/24 01:55:47 AM,-6.754,,,,,
1116,11/28/24 03:55:47 AM,-7.918,,,,,
1117,11/28/24 05:55:47 AM,-8.713,,,,,
1118,11/28/24 07:55:47 AM,-9.117,,,,,
1119,11/28/24 09:55:47 AM,-9.117,,,,,
1120,11/28/24 11:55:47 AM,-8.447,,,,,
1121,11/28/24 01:55:47 PM,-5.995,,,,,
1122,11/28/24 03:55:47 PM,-5.620,,,,,
1123,11/28/24 05:55:47 PM,-7.138,,,,,
1124,11/28/24 07:55:47 PM,-8.580,,,,,
1125,11/28/24 09:55:47 PM,-9.117,,,,,
1126,11/28/24 11:55:47 PM,-9.662,,,,,
1127,11/29/24 01:55:47 AM,-9.937,,,,,
1128,11/29/24 03:55:47 AM,-10.075,,,,,
1129,11/29/24 05:55:47 AM,-10.075,,,,,
1130,11/29/24 07:55:47 AM,-10.075,,,,,
1131,11/29/24 09:55:47 AM,-9.662,,,,,
1132,11/29/24 11:55:47 AM,-8.447,,,,,
1133,11/29/24 01:55:47 PM,-7.787,,,,,
1134,11/29/24 03:55:47 PM,-7.397,,,,,
1135,11/29/24 05:55:47 PM,-8.314,,,,,
1136,11/29/24 07:55:47 PM,-9.117,,,,,
1137,11/29/24 09:55:47 PM,-9.662,,,,,
1138,11/29/24 11:55:47 PM,-9.937,,,,,
1139,11/30/24 01:55:47 AM,-10.075,,,,,
1140,11/30/24 03:55:47 AM,-10.214,,,,,
1141,11/30/24 05:55:47 AM,-10.353,,,,,
1142,11/30/24 07:55:47 AM,-10.353,,,,,
1143,11/30/24 09:55:47 AM,-10.214,,,,,
1144,11/30/24 11:55:47 AM,-8.447,,,,,
1145,11/30/24 01:55:47 PM,-6.882,,,,,
1146,11/30/24 03:55:47 PM,-6.754,,,,,
1147,11/30/24 05:55:47 PM,-7.267,,,,,
1148,11/30/24 07:55:47 PM,-7.397,,,,,
1149,11/30/24 09:55:47 PM,-7.397,,,,,
1150,11/30/24 11:55:47 PM,-7.787,,,,,
1151,12/01/24 01:55:47 AM,-7.787,,,,,
1152,12/01/24 03:55:47 AM,-7.918,,,,,
1153,12/01/24 05:55:47 AM,-7.918,,,,,
1154,12/01/24 07:55:47 AM,-7.787,,,,,
1155,12/01/24 09:55:47 AM,-7.267,,,,,
1156,12/01/24 11:55:47 AM,-5.249,,,,,
1157,12/01/24 01:55:47 PM,-3.672,,,,,
1158,12/01/24 03:55:47 PM,-3.434,,,,,
1159,12/01/24 05:55:47 PM,-4.514,,,,,
1160,12/01/24 07:55:47 PM,-5.620,,,,,
1161,12/01/24 09:55:47 PM,-6.373,,,,,
1162,12/01/24 11:55:47 PM,-6.882,,,,,
1163,12/02/24 01:55:47 AM,-6.882,,,,,
1164,12/02/24 03:55:47 AM,-6.754,,,,,
1165,12/02/24 05:55:47 AM,-6.882,,,,,
1166,12/02/24 07:55:47 AM,-7.010,,,,,
1167,12/02/24 09:55:47 AM,-6.754,,,,,
1168,12/02/24 11:55:47 AM,-2.844,,,,,
1169,12/02/24 01:55:47 PM,-0.662,,,,,
1170,12/02/24 03:55:47 PM,-1.001,,,,,
1171,12/02/24 05:55:47 PM,-2.377,,,,,
1172,12/02/24 07:55:47 PM,-3.792,,,,,
1173,12/02/24 09:55:47 PM,-4.031,,,,,
1174,12/02/24 11:55:47 PM,-4.514,,,,,
1175,12/03/24 01:55:47 AM,-5.125,,,,,
1176,12/03/24 03:55:47 AM,-5.125,,,,,
1177,12/03/24 05:55:47 AM,-5.125,,,,,
1178,12/03/24 07:55:47 AM,-5.249,,,,,
1179,12/03/24 09:55:47 AM,-4.880,,,,,
1180,12/03/24 11:55:47 AM,-1.684,,,,,
1181,12/03/24 01:55:47 PM,0.010,,,,,
1182,12/03/24 03:55:47 PM,-0.325,,,,,
1183,12/03/24 05:55:47 PM,-1.799,,,,,
1184,12/03/24 07:55:47 PM,-2.844,,,,,
1185,12/03/24 09:55:47 PM,-3.197,,,,,
1186,12/03/24 11:55:47 PM,-3.553,,,,,
1187,12/04/24 01:55:47 AM,-3.911,,,,,
1188,12/04/24 03:55:47 AM,-4.272,,,,,
1189,12/04/24 05:55:47 AM,-4.636,,,,,
1190,12/04/24 07:55:47 AM,-4.880,,,,,
1191,12/04/24 09:55:47 AM,-4.758,,,,,
1192,12/04/24 11:55:47 AM,-1.570,,,,,
1193,12/04/24 01:55:47 PM,0.674,,,,,
1194,12/04/24 03:55:47 PM,0.563,,,,,
1195,12/04/24 05:55:47 PM,-1.114,,,,,
1196,12/04/24 07:55:47 PM,-2.962,,,,,
1197,12/04/24 09:55:47 PM,-4.393,,,,,
1198,12/04/24 11:55:47 PM,-5.125,,,,,
1199,12/05/24 01:55:47 AM,-5.995,,,,,
1200,12/05/24 03:55:47 AM,-5.620,,,,,
1201,12/05/24 05:55:47 AM,-4.880,,,,,
1202,12/05/24 07:55:47 AM,-5.125,,,,,
1203,12/05/24 09:55:47 AM,-4.758,,,,,
1204,12/05/24 11:55:47 AM,-1.570,,,,,
1205,12/05/24 01:55:47 PM,0.784,,,,,
1206,12/05/24 03:55:47 PM,0.563,,,,,
1207,12/05/24 05:55:47 PM,-1.341,,,,,
1208,12/05/24 07:55:47 PM,-3.079,,,,,
1209,12/05/24 09:55:47 PM,-4.393,,,,,
1210,12/05/24 11:55:47 PM,-5.249,,,,,
1211,12/06/24 01:55:47 AM,-6.120,,,,,
1212,12/06/24 03:55:47 AM,-7.010,,,,,
1213,12/06/24 05:55:47 AM,-7.787,,,,,
1214,12/06/24 07:55:47 AM,-8.050,,,,,
1215,12/06/24 09:55:47 AM,-8.050,,,,,
1216,12/06/24 11:55:47 AM,-3.079,,,,,
1217,12/06/24 01:55:47 PM,0.121,,,,,
1218,12/06/24 03:55:47 PM,0.232,,,,,
1219,12/06/24 05:55:47 PM,-1.570,,,,,
1220,12/06/24 07:55:47 PM,-3.911,,,,,
1221,12/06/24 09:55:47 PM,-5.249,,,,,
1222,12/06/24 11:55:47 PM,-5.125,,,,,
1223,12/07/24 01:55:47 AM,-5.372,,,,,
1224,12/07/24 03:55:47 AM,-5.372,,,,,
1225,12/07/24 05:55:47 AM,-5.372,,,,,
1226,12/07/24 07:55:47 AM,-5.620,,,,,
1227,12/07/24 09:55:47 AM,-5.496,,,,,
1228,12/07/24 11:55:47 AM,-2.261,,,,,
1229,12/07/24 01:55:47 PM,0.010,,,,,
1230,12/07/24 03:55:47 PM,1.003,,,,,
1231,12/07/24 05:55:47 PM,-0.437,,,,,
1232,12/07/24 07:55:47 PM,-2.377,,,,,
1233,12/07/24 09:55:47 PM,-3.079,,,,,
1234,12/07/24 11:55:47 PM,-3.316,,,,,
1235,12/08/24 01:55:47 AM,-3.079,,,,,
1236,12/08/24 03:55:47 AM,-2.962,,,,,
1237,12/08/24 05:55:47 AM,-2.727,,,,,
1238,12/08/24 07:55:47 AM,-2.377,,,,,
1239,12/08/24 09:55:47 AM,-2.844,,,,,
1240,12/08/24 11:55:47 AM,-2.030,,,,,
1241,12/08/24 01:55:47 PM,-0.662,,,,,
1242,12/08/24 03:55:47 PM,-1.799,,,,,
1243,12/08/24 05:55:47 PM,-3.079,,,,,
1244,12/08/24 07:55:47 PM,-4.152,,,,,
1245,12/08/24 09:55:47 PM,-5.003,,,,,
1246,12/08/24 11:55:47 PM,-5.745,,,,,
1247,12/09/24 01:55:47 AM,-6.754,,,,,
1248,12/09/24 03:55:47 AM,-7.657,,,,,
1249,12/09/24 05:55:47 AM,-8.314,,,,,
1250,12/09/24 07:55:47 AM,-8.982,,,,,
1251,12/09/24 09:55:47 AM,-8.847,,,,,
1252,12/09/24 11:55:47 AM,-8.050,,,,,
1253,12/09/24 01:55:47 PM,-7.657,,,,,
1254,12/09/24 03:55:47 PM,-7.267,,,,,
1255,12/09/24 05:55:47 PM,-8.182,,,,,
1256,12/09/24 07:55:47 PM,-9.662,,,,,
1257,12/09/24 09:55:47 PM,-10.353,,,,,
1258,12/09/24 11:55:47 PM,-11.344,,,,,
1259,12/10/24 01:55:47 AM,-11.776,,,,,
1260,12/10/24 03:55:47 AM,-12.214,,,,,
1261,12/10/24 05:55:47 AM,-12.509,,,,,
1262,12/10/24 07:55:47 AM,-12.807,,,,,
1263,12/10/24 09:55:47 AM,-12.658,,,,,
1264,12/10/24 11:55:47 AM,-11.922,,,,,
1265,12/10/24 01:55:47 PM,-11.200,,,,,
1266,12/10/24 03:55:47 PM,-11.200,,,,,
1267,12/10/24 05:55:47 PM,-11.631,,,,,
1268,12/10/24 07:55:47 PM,-11.776,,,,,
1269,12/10/24 09:55:47 PM,-11.922,,,,,
1270,12/10/24 11:55:47 PM,-12.068,,,,,
1271,12/11/24 01:55:47 AM,-12.068,,,,,
1272,12/11/24 03:55:47 AM,-12.068,,,,,
1273,12/11/24 05:55:47 AM,-11.922,,,,,
1274,12/11/24 07:55:47 AM,-11.631,,,,,
1275,12/11/24 09:55:47 AM,-11.487,,,,,
1276,12/11/24 11:55:47 AM,-10.353,,,,,
1277,12/11/24 01:55:47 PM,-9.117,,,,,
1278,12/11/24 03:55:47 PM,-8.182,,,,,
1279,12/11/24 05:55:47 PM,-8.314,,,,,
1280,12/11/24 07:55:47 PM,-8.050,,,,,
1281,12/11/24 09:55:47 PM,-8.050,,,,,
1282,12/11/24 11:55:47 PM,-8.314,,,,,
1283,12/12/24 01:55:47 AM,-8.447,,,,,
1284,12/12/24 03:55:47 AM,-8.182,,,,,
1285,12/12/24 05:55:47 AM,-7.657,,,,,
1286,12/12/24 07:55:47 AM,-7.527,,,,,
1287,12/12/24 09:55:47 AM,-7.918,,,,,
1288,12/12/24 11:55:47 AM,-4.393,,,,,
1289,12/12/24 01:55:47 PM,-1.456,,,,,
1290,12/12/24 03:55:47 PM,-2.030,,,,,
1291,12/12/24 05:55:47 PM,-3.792,,,,,
1292,12/12/24 07:55:47 PM,-5.372,,,,,
1293,12/12/24 09:55:47 PM,-6.499,,,,,
1294,12/12/24 11:55:47 PM,-6.499,,,,,
1295,12/13/24 01:55:47 AM,-6.373,,,,,
1296,12/13/24 03:55:47 AM,-6.246,,,,,
1297,12/13/24 05:55:47 AM,-7.010,,,,,
1298,12/13/24 07:55:47 AM,-7.918,,,,,
1299,12/13/24 09:55:47 AM,-8.050,,,,,
1300,12/13/24 11:55:47 AM,-6.626,,,,,
1301,12/13/24 01:55:47 PM,-5.620,,,,,
1302,12/13/24 03:55:47 PM,-6.246,,,,,
1303,12/13/24 05:55:47 PM,-7.267,,,,,
1304,12/13/24 07:55:47 PM,-8.314,,,,,
1305,12/13/24 09:55:47 PM,-8.982,,,,,
1306,12/13/24 11:55:47 PM,-9.252,,,,,
1307,12/14/24 01:55:47 AM,-9.388,,,,,
1308,12/14/24 03:55:47 AM,-9.525,,,,,
1309,12/14/24 05:55:47 AM,-9.525,,,,,
1310,12/14/24 07:55:47 AM,-9.662,,,,,
1311,12/14/24 09:55:47 AM,-8.847,,,,,
1312,12/14/24 11:55:47 AM,-7.657,,,,,
1313,12/14/24 01:55:47 PM,-4.880,,,,,
1314,12/14/24 03:55:47 PM,-3.553,,,,,
1315,12/14/24 05:55:47 PM,-4.152,,,,,
1316,12/14/24 07:55:47 PM,-4.393,,,,,
1317,12/14/24 09:55:47 PM,-4.272,,,,,
1318,12/14/24 11:55:47 PM,-4.514,,,,,
1319,12/15/24 01:55:47 AM,-5.125,,,,,
1320,12/15/24 03:55:47 AM,-5.372,,,,,
1321,12/15/24 05:55:47 AM,-5.870,,,,,
1322,12/15/24 07:55:47 AM,-6.120,,,,,
1323,12/15/24 09:55:47 AM,-6.246,,,,,
1324,12/15/24 11:55:47 AM,-5.870,,,,,
1325,12/15/24 01:55:47 PM,-5.745,,,,,
1326,12/15/24 03:55:47 PM,-5.496,,,,,
1327,12/15/24 05:55:47 PM,-6.626,,,,,
1328,12/15/24 07:55:47 PM,-7.657,,,,,
1329,12/15/24 09:55:47 PM,-8.314,,,,,
1330,12/15/24 11:55:47 PM,-8.847,,,,,
1331,12/16/24 01:55:47 AM,-8.713,,,,,
1332,12/16/24 03:55:47 AM,-8.580,,,,,
1333,12/16/24 05:55:47 AM,-8.447,,,,,
1334,12/16/24 07:55:47 AM,-8.182,,,,,
1335,12/16/24 09:55:47 AM,-7.787,,,,,
1336,12/16/24 11:55:47 AM,-5.745,,,,,
1337,12/16/24 01:55:47 PM,-4.152,,,,,
1338,12/16/24 03:55:47 PM,-3.792,,,,,
1339,12/16/24 05:55:47 PM,-4.393,,,,,
1340,12/16/24 07:55:47 PM,-4.758,,,,,
1341,12/16/24 09:55:47 PM,-5.003,,,,,
1342,12/16/24 11:55:47 PM,-4.758,,,,,
1343,12/17/24 01:55:47 AM,-4.272,,,,,
1344,12/17/24 03:55:47 AM,-4.393,,,,,
1345,12/17/24 05:55:47 AM,-5.496,,,,,
1346,12/17/24 07:55:47 AM,-5.745,,,,,
1347,12/17/24 09:55:47 AM,-5.745,,,,,
1348,12/17/24 11:55:47 AM,-5.620,,,,,
1349,12/17/24 01:55:47 PM,-5.372,,,,,
1350,12/17/24 03:55:47 PM,-5.249,,,,,
1351,12/17/24 05:55:47 PM,-5.249,,,,,
1352,12/17/24 07:55:47 PM,-5.870,,,,,
1353,12/17/24 09:55:47 PM,-6.499,,,,,
1354,12/17/24 11:55:47 PM,-7.267,,,,,
1355,12/18/24 01:55:47 AM,-7.787,,,,,
1356,12/18/24 03:55:47 AM,-8.182,,,,,
1357,12/18/24 05:55:47 AM,-8.314,,,,,
1358,12/18/24 07:55:47 AM,-8.314,,,,,
1359,12/18/24 09:55:47 AM,-7.787,,,,,
1360,12/18/24 11:55:47 AM,-7.527,,,,,
1361,12/18/24 01:55:47 PM,-5.496,,,,,
1362,12/18/24 03:55:47 PM,-4.636,,,,,
1363,12/18/24 05:55:47 PM,-5.125,,,,,
1364,12/18/24 07:55:47 PM,-5.372,,,,,
1365,12/18/24 09:55:47 PM,-5.249,,,,,
1366,12/18/24 11:55:47 PM,-5.372,,,,,
1367,12/19/24 01:55:47 AM,-5.620,,,,,
1368,12/19/24 03:55:47 AM,-5.620,,,,,
1369,12/19/24 05:55:47 AM,-5.870,,,,,
1370,12/19/24 07:55:47 AM,-5.995,,,,,
1371,12/19/24 09:55:47 AM,-5.870,,,,,
1372,12/19/24 11:55:47 AM,-4.636,,,,,
1373,12/19/24 01:55:47 PM,-3.079,,,,,
1374,12/19/24 03:55:47 PM,-2.377,,,,,
1375,12/19/24 05:55:47 PM,-3.911,,,,,
1376,12/19/24 07:55:47 PM,-5.003,,,,,
1377,12/19/24 09:55:47 PM,-5.125,,,,,
1378,12/19/24 11:55:47 PM,-5.125,,,,,
1379,12/20/24 01:55:47 AM,-5.249,,,,,
1380,12/20/24 03:55:47 AM,-5.995,,,,,
1381,12/20/24 05:55:47 AM,-6.754,,,,,
1382,12/20/24 07:55:47 AM,-6.626,,,,,
1383,12/20/24 09:55:47 AM,-5.496,,,,,
1384,12/20/24 11:55:47 AM,-2.145,,,,,
1385,12/20/24 01:55:47 PM,-1.914,,,,,
1386,12/20/24 03:55:47 PM,-1.456,,,,,
1387,12/20/24 05:55:47 PM,-1.799,,,,,
1388,12/20/24 07:55:47 PM,-2.494,,,,,
1389,12/20/24 09:55:47 PM,-2.962,,,,,
1390,12/20/24 11:55:47 PM,-3.197,,,,,
1391,12/21/24 01:55:47 AM,-3.316,,,,,
1392,12/21/24 03:55:47 AM,-3.553,,,,,
1393,12/21/24 05:55:47 AM,-3.553,,,,,
1394,12/21/24 07:55:47 AM,-4.031,,,,,
1395,12/21/24 09:55:47 AM,-4.031,,,,,
1396,12/21/24 11:55:47 AM,-2.727,,,,,
1397,12/21/24 01:55:47 PM,-2.261,,,,,
1398,12/21/24 03:55:47 PM,-0.213,,,,,
1399,12/21/24 05:55:47 PM,-0.887,,,,,
1400,12/21/24 07:55:47 PM,-1.684,,,,,
1401,12/21/24 09:55:47 PM,-1.914,,,,,
1402,12/21/24 11:55:47 PM,-2.145,,,,,
1403,12/22/24 01:55:47 AM,-2.727,,,,,
1404,12/22/24 03:55:47 AM,-3.079,,,,,
1405,12/22/24 05:55:47 AM,-3.197,,,,,
1406,12/22/24 07:55:47 AM,-3.316,,,,,
1407,12/22/24 09:55:47 AM,-3.197,,,,,
1408,12/22/24 11:55:47 AM,-2.844,,,,,
1409,12/22/24 01:55:47 PM,-1.341,,,,,
1410,12/22/24 03:55:47 PM,0.343,,,,,
1411,12/22/24 05:55:47 PM,-1.228,,,,,
1412,12/22/24 07:55:47 PM,-2.610,,,,,
1413,12/22/24 09:55:47 PM,-2.962,,,,,
1414,12/22/24 11:55:47 PM,-2.962,,,,,
1415,12/23/24 01:55:47 AM,-3.197,,,,,
1416,12/23/24 03:55:47 AM,-4.031,,,,,
1417,12/23/24 05:55:47 AM,-4.152,,,,,
1418,12/23/24 07:55:47 AM,-4.152,,,,,
1419,12/23/24 09:55:47 AM,-4.152,,,,,
1420,12/23/24 11:55:47 AM,-4.031,,,,,
1421,12/23/24 01:55:47 PM,-3.672,,,,,
1422,12/23/24 03:55:47 PM,-3.197,,,,,
1423,12/23/24 05:55:47 PM,-3.553,,,,,
1424,12/23/24 07:55:47 PM,-4.031,,,,,
1425,12/23/24 09:55:47 PM,-4.272,,,,,
1426,12/23/24 11:55:47 PM,-4.393,,,,,
1427,12/24/24 01:55:47 AM,-4.636,,,,,
1428,12/24/24 03:55:47 AM,-4.758,,,,,
1429,12/24/24 05:55:47 AM,-5.372,,,,,
1430,12/24/24 07:55:47 AM,-6.120,,,,,
1431,12/24/24 09:55:47 AM,-6.882,,,,,
1432,12/24/24 11:55:47 AM,-5.496,,,,,
1433,12/24/24 01:55:47 PM,-3.079,,,,,
1434,12/24/24 03:55:47 PM,-1.914,,,,,
1435,12/24/24 05:55:47 PM,-3.792,,,,,
1436,12/24/24 07:55:47 PM,-4.880,,,,,
1437,12/24/24 09:55:47 PM,-5.249,,,,,
1438,12/24/24 11:55:47 PM,-5.372,,,,,
1439,12/25/24 01:55:47 AM,-5.249,,,,,
1440,12/25/24 03:55:47 AM,-5.003,,,,,
1441,12/25/24 05:55:47 AM,-4.758,,,,,
1442,12/25/24 07:55:47 AM,-4.636,,,,,
1443,12/25/24 09:55:47 AM,-4.514,,,,,
1444,12/25/24 11:55:47 AM,-2.727,,,,,
1445,12/25/24 01:55:47 PM,-2.377,,,,,
1446,12/25/24 03:55:47 PM,-2.727,,,,,
1447,12/25/24 05:55:47 PM,-3.316,,,,,
1448,12/25/24 07:55:47 PM,-3.911,,,,,
1449,12/25/24 09:55:47 PM,-4.272,,,,,
1450,12/25/24 11:55:47 PM,-5.003,,,,,
1451,12/26/24 01:55:47 AM,-5.620,,,,,
1452,12/26/24 03:55:47 AM,-6.120,,,,,
1453,12/26/24 05:55:47 AM,-6.626,,,,,
1454,12/26/24 07:55:47 AM,-7.010,,,,,
1455,12/26/24 09:55:47 AM,-7.010,,,,,
1456,12/26/24 11:55:47 AM,-5.995,,,,,
1457,12/26/24 01:55:47 PM,-6.120,,,,,
1458,12/26/24 03:55:47 PM,-5.496,,,,,
1459,12/26/24 05:55:47 PM,-5.870,,,,,
1460,12/26/24 07:55:47 PM,-6.246,,,,,
1461,12/26/24 09:55:47 PM,-6.373,,,,,
1462,12/26/24 11:55:47 PM,-6.499,,,,,
1463,12/27/24 01:55:47 AM,-6.626,,,,,
1464,12/27/24 03:55:47 AM,-7.010,,,,,
1465,12/27/24 05:55:47 AM,-7.267,,,,,
1466,12/27/24 07:55:47 AM,-7.918,,,,,
1467,12/27/24 09:55:47 AM,-8.713,,,,,
1468,12/27/24 11:55:47 AM,-8.580,,,,,
1469,12/27/24 01:55:47 PM,-7.527,,,,,
1470,12/27/24 03:55:47 PM,-5.372,,,,,
1471,12/27/24 05:55:47 PM,-5.870,,,,,
1472,12/27/24 07:55:47 PM,-6.499,,,,,
1473,12/27/24 09:55:47 PM,-7.010,,,,,
1474,12/27/24 11:55:47 PM,-7.138,,,,,
1475,12/28/24 01:55:47 AM,-7.138,,,,,
1476,12/28/24 03:55:47 AM,-7.267,,,,,
1477,12/28/24 05:55:47 AM,-7.527,,,,,
1478,12/28/24 07:55:47 AM,-7.787,,,,,
1479,12/28/24 09:55:47 AM,-7.787,,,,,
1480,12/28/24 11:55:47 AM,-7.267,,,,,
1481,12/28/24 01:55:47 PM,-6.120,,,,,
1482,12/28/24 03:55:47 PM,-6.499,,,,,
1483,12/28/24 05:55:47 PM,-6.499,,,,,
1484,12/28/24 07:55:47 PM,-6.373,,,,,
1485,12/28/24 09:55:47 PM,-6.246,,,,,
1486,12/28/24 11:55:47 PM,-5.995,,,,,
1487,12/29/24 01:55:47 AM,-5.870,,,,,
1488,12/29/24 03:55:47 AM,-5.745,,,,,
1489,12/29/24 05:55:47 AM,-5.620,,,,,
1490,12/29/24 07:55:47 AM,-5.496,,,,,
1491,12/29/24 09:55:47 AM,-5.125,,,,,
1492,12/29/24 11:55:47 AM,-4.272,,,,,
1493,12/29/24 01:55:47 PM,-3.553,,,,,
1494,12/29/24 03:55:47 PM,-3.672,,,,,
1495,12/29/24 05:55:47 PM,-4.152,,,,,
1496,12/29/24 07:55:47 PM,-4.514,,,,,
1497,12/29/24 09:55:47 PM,-4.514,,,,,
1498,12/29/24 11:55:47 PM,-4.758,,,,,
1499,12/30/24 01:55:47 AM,-5.003,,,,,
1500,12/30/24 03:55:47 AM,-5.372,,,,,
1501,12/30/24 05:55:47 AM,-5.995,,,,,
1502,12/30/24 07:55:47 AM,-6.626,,,,,
1503,12/30/24 09:55:47 AM,-7.397,,,,,
1504,12/30/24 11:55:47 AM,-6.882,,,,,
1505,12/30/24 01:55:47 PM,-6.246,,,,,
1506,12/30/24 03:55:47 PM,-7.138,,,,,
1507,12/30/24 05:55:47 PM,-8.314,,,,,
1508,12/30/24 07:55:47 PM,-9.388,,,,,
1509,12/30/24 09:55:47 PM,-10.353,,,,,
1510,12/30/24 11:55:47 PM,-10.493,,,,,
1511,12/31/24 01:55:47 AM,-10.774,,,,,
1512,12/31/24 03:55:47 AM,-11.631,,,,,
1513,12/31/24 05:55:47 AM,-11.922,,,,,
1514,12/31/24 07:55:47 AM,-12.214,,,,,
1515,12/31/24 09:55:47 AM,-11.776,,,,,
1516,12/31/24 11:55:47 AM,-10.634,,,,,
1517,12/31/24 01:55:47 PM,-9.525,,,,,
1518,12/31/24 03:55:47 PM,-9.662,,,,,
1519,12/31/24 05:55:47 PM,-10.774,,,,,
1520,12/31/24 07:55:47 PM,-11.776,,,,,
1521,12/31/24 09:55:47 PM,-12.956,,,,,
1522,12/31/24 11:55:47 PM,-14.023,,,,,
1523,01/01/25 01:55:47 AM,-14.490,,,,,
1524,01/01/25 03:55:47 AM,-14.490,,,,,
1525,01/01/25 05:55:47 AM,-14.334,,,,,
1526,01/01/25 07:55:47 AM,-14.334,,,,,
1527,01/01/25 09:55:47 AM,-13.868,,,,,
1528,01/01/25 11:55:47 AM,-12.214,,,,,
1529,01/01/25 01:55:47 PM,-11.344,,,,,
1530,01/01/25 03:55:47 PM,-10.916,,,,,
1531,01/01/25 05:55:47 PM,-11.344,,,,,
1532,01/01/25 07:55:47 PM,-11.344,,,,,
1533,01/01/25 09:55:47 PM,-10.916,,,,,
1534,01/01/25 11:55:47 PM,-10.774,,,,,
1535,01/02/25 01:55:47 AM,-10.353,,,,,
1536,01/02/25 03:55:47 AM,-10.075,,,,,
1537,01/02/25 05:55:47 AM,-9.937,,,,,
1538,01/02/25 07:55:47 AM,-9.662,,,,,
1539,01/02/25 09:55:47 AM,-9.252,,,,,
