"Plot Title: jp.sw.B"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397968, SEN S/N: 21397968)","Coupler Detached (LGR S/N: 21397968)","Host Connected (LGR S/N: 21397968)","Coupler Attached (LGR S/N: 21397968)","End Of File (LGR S/N: 21397968)"
1099,09/09/25 10:36:12 PM,6.877,,,,
1100,09/10/25 12:36:12 AM,5.860,,,,
1101,09/10/25 02:36:12 AM,5.347,,,,
1102,09/10/25 04:36:12 AM,5.037,,,,
1103,09/10/25 06:36:12 AM,5.141,,,,
1104,09/10/25 08:36:12 AM,5.552,,,,
1105,09/10/25 10:36:12 AM,12.690,,,,
1106,09/10/25 12:36:12 PM,19.662,,,,
1107,09/10/25 02:36:12 PM,18.901,,,,
1108,09/10/25 04:36:12 PM,19.472,,,,
1109,09/10/25 06:36:12 PM,17.760,,,,
1110,09/10/25 08:36:12 PM,11.041,,,,
1111,09/10/25 10:36:12 PM,8.779,,,,
1112,09/11/25 12:36:12 AM,7.782,,,,
1113,09/11/25 02:36:12 AM,7.882,,,,
1114,09/11/25 04:36:12 AM,7.682,,,,
1115,09/11/25 06:36:12 AM,6.573,,,,
1116,09/11/25 08:36:12 AM,7.280,,,,
1117,09/11/25 10:36:12 AM,12.594,,,,
1118,09/11/25 12:36:12 PM,11.236,,,,
1119,09/11/25 02:36:12 PM,17.855,,,,
1120,09/11/25 04:36:12 PM,15.760,,,,
1121,09/11/25 06:36:12 PM,13.173,,,,
1122,09/11/25 08:36:12 PM,8.481,,,,
1123,09/11/25 10:36:12 PM,7.280,,,,
1124,09/12/25 12:36:12 AM,6.268,,,,
1125,09/12/25 02:36:12 AM,5.347,,,,
1126,09/12/25 04:36:12 AM,5.037,,,,
1127,09/12/25 06:36:12 AM,5.141,,,,
1128,09/12/25 08:36:12 AM,5.450,,,,
1129,09/12/25 10:36:12 AM,9.077,,,,
1130,09/12/25 12:36:12 PM,11.722,,,,
1131,09/12/25 02:36:12 PM,11.431,,,,
1132,09/12/25 04:36:12 PM,12.304,,,,
1133,09/12/25 06:36:12 PM,9.373,,,,
1134,09/12/25 08:36:12 PM,7.179,,,,
1135,09/12/25 10:36:12 PM,4.207,,,,
1136,09/13/25 12:36:12 AM,3.472,,,,
1137,09/13/25 02:36:12 AM,3.155,,,,
1138,09/13/25 04:36:12 AM,2.730,,,,
1139,09/13/25 06:36:12 AM,1.980,,,,
1140,09/13/25 08:36:12 AM,2.303,,,,
1141,09/13/25 10:36:12 AM,8.779,,,,
1142,09/13/25 12:36:12 PM,6.674,,,,
1143,09/13/25 02:36:12 PM,5.962,,,,
1144,09/13/25 04:36:12 PM,6.370,,,,
1145,09/13/25 06:36:12 PM,4.415,,,,
1146,09/13/25 08:36:12 PM,3.261,,,,
1147,09/13/25 10:36:12 PM,2.517,,,,
1148,09/14/25 12:36:12 AM,2.195,,,,
1149,09/14/25 02:36:12 AM,2.088,,,,
1150,09/14/25 04:36:12 AM,1.980,,,,
1151,09/14/25 06:36:12 AM,1.764,,,,
1152,09/14/25 08:36:12 AM,1.764,,,,
1153,09/14/25 10:36:12 AM,2.517,,,,
1154,09/14/25 12:36:12 PM,6.573,,,,
1155,09/14/25 02:36:12 PM,10.063,,,,
1156,09/14/25 04:36:12 PM,9.669,,,,
1157,09/14/25 06:36:12 PM,7.782,,,,
1158,09/14/25 08:36:12 PM,3.893,,,,
1159,09/14/25 10:36:12 PM,2.195,,,,
1160,09/15/25 12:36:12 AM,1.656,,,,
1161,09/15/25 02:36:12 AM,1.330,,,,
1162,09/15/25 04:36:12 AM,0.893,,,,
1163,09/15/25 06:36:12 AM,0.563,,,,
1164,09/15/25 08:36:12 AM,1.112,,,,
1165,09/15/25 09:46:58 AM,,,Logged,,
1166,09/15/25 09:46:59 AM,,,,Logged,
1167,09/15/25 09:47:12 AM,,,Logged,,
1168,09/15/25 09:47:23 AM,,,Logged,,
1169,09/15/25 09:47:26 AM,,Logged,,,
1170,09/15/25 09:47:28 AM,,,,Logged,
1171,09/15/25 09:48:17 AM,,Logged,,,
1172,09/15/25 09:48:18 AM,,,,Logged,
1173,09/15/25 09:48:22 AM,,,Logged,,
1174,09/15/25 09:48:27 AM,,,Logged,,
1175,09/15/25 09:48:34 AM,,,Logged,,
1176,09/15/25 09:49:07 AM,,,Logged,,
1177,09/15/25 09:49:34 AM,,,Logged,,
1178,09/15/25 09:49:43 AM,,,Logged,,
1179,09/15/25 09:49:44 AM,,Logged,,,
1180,09/15/25 09:50:36 AM,,,Logged,Logged,
1181,09/15/25 09:50:41 AM,,,Logged,,
1182,09/15/25 09:50:47 AM,,,Logged,,
1183,09/15/25 09:50:51 AM,,Logged,,,Logged
