"Plot Title: jp_NorthWest2324"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397969, SEN S/N: 21397969)","Host Connected (LGR S/N: 21397969)","Coupler Detached (LGR S/N: 21397969)","Good Battery (LGR S/N: 21397969)","Coupler Attached (LGR S/N: 21397969)","Bad Battery (LGR S/N: 21397969)","End Of File (LGR S/N: 21397969)"
1016,09/27/24 09:27:51 AM,5.757,,,,,,
1017,09/27/24 11:27:51 AM,11.722,,,,,,
1018,09/27/24 01:27:51 PM,12.401,,,,,,
1019,09/27/24 03:27:51 PM,11.334,,,,,,
1020,09/27/24 05:27:51 PM,11.236,,,,,,
1021,09/27/24 07:27:51 PM,7.782,,,,,,
1022,09/27/24 09:27:51 PM,5.757,,,,,,
1023,09/27/24 11:27:51 PM,4.623,,,,,,
1024,09/28/24 01:27:51 AM,3.893,,,,,,
1025,09/28/24 03:27:51 AM,3.367,,,,,,
1026,09/28/24 05:27:51 AM,2.837,,,,,,
1027,09/28/24 07:27:51 AM,2.303,,,,,,
1028,09/28/24 09:27:51 AM,5.347,,,,,,
1029,09/28/24 11:27:51 AM,11.041,,,,,,
1030,09/28/24 01:27:51 PM,15.091,,,,,,
1031,09/28/24 03:27:51 PM,14.230,,,,,,
1032,09/28/24 05:27:51 PM,12.497,,,,,,
1033,09/28/24 07:27:51 PM,8.680,,,,,,
1034,09/28/24 09:27:51 PM,6.775,,,,,,
1035,09/28/24 11:27:51 PM,5.655,,,,,,
1036,09/29/24 01:27:51 AM,4.934,,,,,,
1037,09/29/24 03:27:51 AM,4.623,,,,,,
1038,09/29/24 05:27:51 AM,4.207,,,,,,
1039,09/29/24 07:27:51 AM,3.578,,,,,,
1040,09/29/24 09:27:51 AM,6.370,,,,,,
1041,09/29/24 11:27:51 AM,11.334,,,,,,
1042,09/29/24 01:27:51 PM,12.401,,,,,,
1043,09/29/24 03:27:51 PM,13.269,,,,,,
1044,09/29/24 05:27:51 PM,11.334,,,,,,
1045,09/29/24 07:27:51 PM,9.077,,,,,,
1046,09/29/24 09:27:51 PM,7.079,,,,,,
1047,09/29/24 11:27:51 PM,5.962,,,,,,
1048,09/30/24 01:27:51 AM,5.141,,,,,,
1049,09/30/24 03:27:51 AM,4.727,,,,,,
1050,09/30/24 05:27:51 AM,4.311,,,,,,
1051,09/30/24 07:27:51 AM,3.998,,,,,,
1052,09/30/24 09:27:51 AM,5.655,,,,,,
1053,09/30/24 11:27:51 AM,10.357,,,,,,
1054,09/30/24 01:27:51 PM,12.690,,,,,,
1055,09/30/24 03:27:51 PM,13.654,,,,,,
1056,09/30/24 05:27:51 PM,11.236,,,,,,
1057,09/30/24 07:27:51 PM,7.782,,,,,,
1058,09/30/24 09:27:51 PM,6.064,,,,,,
1059,09/30/24 11:27:51 PM,4.727,,,,,,
1060,10/01/24 01:27:51 AM,4.207,,,,,,
1061,10/01/24 03:27:51 AM,3.472,,,,,,
1062,10/01/24 05:27:51 AM,2.837,,,,,,
1063,10/01/24 07:27:51 AM,3.261,,,,,,
1064,10/01/24 09:27:51 AM,5.552,,,,,,
1065,10/01/24 11:27:51 AM,9.571,,,,,,
1066,10/01/24 01:27:51 PM,12.304,,,,,,
1067,10/01/24 03:27:51 PM,12.690,,,,,,
1068,10/01/24 05:27:51 PM,9.866,,,,,,
1069,10/01/24 07:27:51 PM,7.381,,,,,,
1070,10/01/24 09:27:51 PM,5.962,,,,,,
1071,10/01/24 11:27:51 PM,4.831,,,,,,
1072,10/02/24 01:27:51 AM,4.207,,,,,,
1073,10/02/24 03:27:51 AM,3.788,,,,,,
1074,10/02/24 05:27:51 AM,3.261,,,,,,
1075,10/02/24 07:27:51 AM,2.837,,,,,,
1076,10/02/24 09:27:51 AM,5.037,,,,,,
1077,10/02/24 11:27:51 AM,9.373,,,,,,
1078,10/02/24 01:27:51 PM,12.594,,,,,,
1079,10/02/24 03:27:51 PM,12.594,,,,,,
1080,10/02/24 05:27:51 PM,9.472,,,,,,
1081,10/02/24 07:27:51 PM,6.877,,,,,,
1082,10/02/24 09:27:51 PM,5.141,,,,,,
1083,10/02/24 11:27:51 PM,4.102,,,,,,
1084,10/03/24 01:27:51 AM,3.683,,,,,,
1085,10/03/24 03:27:51 AM,3.049,,,,,,
1086,10/03/24 05:27:51 AM,2.410,,,,,,
1087,10/03/24 07:27:51 AM,1.872,,,,,,
1088,10/03/24 09:27:51 AM,4.207,,,,,,
1089,10/03/24 11:27:51 AM,8.779,,,,,,
1090,10/03/24 01:27:51 PM,11.722,,,,,,
1091,10/03/24 03:27:51 PM,11.431,,,,,,
1092,10/03/24 05:27:51 PM,9.176,,,,,,
1093,10/03/24 07:27:51 PM,6.370,,,,,,
1094,10/03/24 09:27:51 PM,4.727,,,,,,
1095,10/03/24 11:27:51 PM,3.472,,,,,,
1096,10/04/24 01:27:51 AM,3.367,,,,,,
1097,10/04/24 03:27:51 AM,3.155,,,,,,
1098,10/04/24 05:27:51 AM,2.517,,,,,,
1099,10/04/24 07:27:51 AM,2.303,,,,,,
1100,10/04/24 09:27:51 AM,4.519,,,,,,
1101,10/04/24 11:27:51 AM,8.879,,,,,,
1102,10/04/24 01:27:51 PM,11.916,,,,,,
1103,10/04/24 03:27:51 PM,12.013,,,,,,
1104,10/04/24 05:27:51 PM,9.373,,,,,,
1105,10/04/24 07:27:51 PM,6.775,,,,,,
1106,10/04/24 09:27:51 PM,5.347,,,,,,
1107,10/04/24 11:27:51 PM,4.934,,,,,,
1108,10/05/24 01:27:51 AM,4.727,,,,,,
1109,10/05/24 03:27:51 AM,4.519,,,,,,
1110,10/05/24 05:27:51 AM,3.893,,,,,,
1111,10/05/24 07:27:51 AM,3.367,,,,,,
1112,10/05/24 09:27:51 AM,4.831,,,,,,
1113,10/05/24 11:27:51 AM,8.282,,,,,,
1114,10/05/24 01:27:51 PM,10.651,,,,,,
1115,10/05/24 03:27:51 PM,10.161,,,,,,
1116,10/05/24 05:27:51 PM,7.983,,,,,,
1117,10/05/24 07:27:51 PM,5.655,,,,,,
1118,10/05/24 09:27:51 PM,4.311,,,,,,
1119,10/05/24 11:27:51 PM,3.049,,,,,,
1120,10/06/24 01:27:51 AM,2.410,,,,,,
1121,10/06/24 03:27:51 AM,1.980,,,,,,
1122,10/06/24 05:27:51 AM,1.548,,,,,,
1123,10/06/24 07:27:51 AM,1.221,,,,,,
1124,10/06/24 09:27:51 AM,3.472,,,,,,
1125,10/06/24 11:27:51 AM,8.282,,,,,,
1126,10/06/24 01:27:51 PM,11.431,,,,,,
1127,10/06/24 03:27:51 PM,11.528,,,,,,
1128,10/06/24 05:27:51 PM,8.978,,,,,,
1129,10/06/24 07:27:51 PM,6.268,,,,,,
1130,10/06/24 09:27:51 PM,4.519,,,,,,
1131,10/06/24 11:27:51 PM,3.472,,,,,,
1132,10/07/24 01:27:51 AM,2.730,,,,,,
1133,10/07/24 03:27:51 AM,1.872,,,,,,
1134,10/07/24 05:27:51 AM,1.656,,,,,,
1135,10/07/24 07:27:51 AM,1.112,,,,,,
1136,10/07/24 09:27:51 AM,2.837,,,,,,
1137,10/07/24 11:27:51 AM,7.079,,,,,,
1138,10/07/24 01:27:51 PM,9.176,,,,,,
1139,10/07/24 03:27:51 PM,9.077,,,,,,
1140,10/07/24 05:27:51 PM,6.573,,,,,,
1141,10/07/24 07:27:51 PM,4.311,,,,,,
1142,10/07/24 09:27:51 PM,2.624,,,,,,
1143,10/07/24 11:27:51 PM,1.764,,,,,,
1144,10/08/24 01:27:51 AM,0.893,,,,,,
1145,10/08/24 03:27:51 AM,0.343,,,,,,
1146,10/08/24 05:27:51 AM,0.010,,,,,,
1147,10/08/24 07:27:51 AM,-0.102,,,,,,
1148,10/08/24 09:27:51 AM,1.764,,,,,,
1149,10/08/24 11:27:51 AM,6.775,,,,,,
1150,10/08/24 01:27:51 PM,9.176,,,,,,
1151,10/08/24 03:27:51 PM,7.682,,,,,,
1152,10/08/24 05:27:51 PM,6.064,,,,,,
1153,10/08/24 07:27:51 PM,3.998,,,,,,
1154,10/08/24 09:27:51 PM,2.730,,,,,,
1155,10/08/24 11:27:51 PM,1.764,,,,,,
1156,10/09/24 01:27:51 AM,1.439,,,,,,
1157,10/09/24 03:27:51 AM,1.112,,,,,,
1158,10/09/24 05:27:51 AM,0.674,,,,,,
1159,10/09/24 07:27:51 AM,0.343,,,,,,
1160,10/09/24 09:27:51 AM,2.195,,,,,,
1161,10/09/24 11:27:51 AM,6.775,,,,,,
1162,10/09/24 01:27:51 PM,7.179,,,,,,
1163,10/09/24 03:27:51 PM,7.682,,,,,,
1164,10/09/24 05:27:51 PM,6.370,,,,,,
1165,10/09/24 07:27:51 PM,4.207,,,,,,
1166,10/09/24 09:27:51 PM,2.730,,,,,,
1167,10/09/24 11:27:51 PM,1.872,,,,,,
1168,10/10/24 01:27:51 AM,1.330,,,,,,
1169,10/10/24 03:27:51 AM,0.893,,,,,,
1170,10/10/24 05:27:51 AM,1.003,,,,,,
1171,10/10/24 07:27:51 AM,0.674,,,,,,
1172,10/10/24 09:27:51 AM,2.410,,,,,,
1173,10/10/24 11:27:51 AM,6.573,,,,,,
1174,10/10/24 01:27:51 PM,8.182,,,,,,
1175,10/10/24 03:27:51 PM,8.581,,,,,,
1176,10/10/24 05:27:51 PM,7.481,,,,,,
1177,10/10/24 07:27:51 PM,4.831,,,,,,
1178,10/10/24 09:27:51 PM,3.998,,,,,,
1179,10/10/24 11:27:51 PM,2.837,,,,,,
1180,10/11/24 01:27:51 AM,2.088,,,,,,
1181,10/11/24 03:27:51 AM,1.656,,,,,,
1182,10/11/24 05:27:51 AM,1.656,,,,,,
1183,10/11/24 07:27:51 AM,1.330,,,,,,
1184,10/11/24 09:27:51 AM,2.730,,,,,,
1185,10/11/24 11:27:51 AM,5.962,,,,,,
1186,10/11/24 01:27:51 PM,7.983,,,,,,
1187,10/11/24 03:27:51 PM,9.965,,,,,,
1188,10/11/24 05:27:51 PM,7.481,,,,,,
1189,10/11/24 07:27:51 PM,5.244,,,,,,
1190,10/11/24 09:27:51 PM,3.893,,,,,,
1191,10/11/24 11:27:51 PM,3.049,,,,,,
1192,10/12/24 01:27:51 AM,2.837,,,,,,
1193,10/12/24 03:27:51 AM,2.088,,,,,,
1194,10/12/24 05:27:51 AM,1.548,,,,,,
1195,10/12/24 07:27:51 AM,1.003,,,,,,
1196,10/12/24 09:27:51 AM,2.730,,,,,,
1197,10/12/24 11:27:51 AM,7.682,,,,,,
1198,10/12/24 01:27:51 PM,9.373,,,,,,
1199,10/12/24 03:27:51 PM,9.176,,,,,,
1200,10/12/24 05:27:51 PM,7.882,,,,,,
1201,10/12/24 07:27:51 PM,5.450,,,,,,
1202,10/12/24 09:27:51 PM,4.102,,,,,,
1203,10/12/24 11:27:51 PM,2.943,,,,,,
1204,10/13/24 01:27:51 AM,2.195,,,,,,
1205,10/13/24 03:27:51 AM,2.088,,,,,,
1206,10/13/24 05:27:51 AM,1.764,,,,,,
1207,10/13/24 07:27:51 AM,0.893,,,,,,
1208,10/13/24 09:27:51 AM,1.872,,,,,,
1209,10/13/24 11:27:51 AM,6.775,,,,,,
1210,10/13/24 01:27:51 PM,9.373,,,,,,
1211,10/13/24 03:27:51 PM,9.077,,,,,,
1212,10/13/24 05:27:51 PM,6.775,,,,,,
1213,10/13/24 07:27:51 PM,4.519,,,,,,
1214,10/13/24 09:27:51 PM,3.788,,,,,,
1215,10/13/24 11:27:51 PM,2.837,,,,,,
1216,10/14/24 01:27:51 AM,2.410,,,,,,
1217,10/14/24 03:27:51 AM,1.980,,,,,,
1218,10/14/24 05:27:51 AM,1.439,,,,,,
1219,10/14/24 07:27:51 AM,1.330,,,,,,
1220,10/14/24 09:27:51 AM,3.472,,,,,,
1221,10/14/24 11:27:51 AM,7.481,,,,,,
1222,10/14/24 01:27:51 PM,8.779,,,,,,
1223,10/14/24 03:27:51 PM,9.176,,,,,,
1224,10/14/24 05:27:51 PM,6.877,,,,,,
1225,10/14/24 07:27:51 PM,4.727,,,,,,
1226,10/14/24 09:27:51 PM,3.472,,,,,,
1227,10/14/24 11:27:51 PM,2.410,,,,,,
1228,10/15/24 01:27:51 AM,1.656,,,,,,
1229,10/15/24 03:27:51 AM,1.112,,,,,,
1230,10/15/24 05:27:51 AM,0.893,,,,,,
1231,10/15/24 07:27:51 AM,0.784,,,,,,
1232,10/15/24 09:27:51 AM,1.872,,,,,,
1233,10/15/24 11:27:51 AM,7.782,,,,,,
1234,10/15/24 01:27:51 PM,9.275,,,,,,
1235,10/15/24 03:27:51 PM,8.182,,,,,,
1236,10/15/24 05:27:51 PM,6.573,,,,,,
1237,10/15/24 07:27:51 PM,3.893,,,,,,
1238,10/15/24 09:27:51 PM,2.624,,,,,,
1239,10/15/24 11:27:51 PM,2.195,,,,,,
1240,10/16/24 01:27:51 AM,1.656,,,,,,
1241,10/16/24 03:27:51 AM,1.112,,,,,,
1242,10/16/24 05:27:51 AM,0.784,,,,,,
1243,10/16/24 07:27:51 AM,0.232,,,,,,
1244,10/16/24 09:27:51 AM,1.656,,,,,,
1245,10/16/24 11:27:51 AM,6.775,,,,,,
1246,10/16/24 01:27:51 PM,7.582,,,,,,
1247,10/16/24 03:27:51 PM,7.882,,,,,,
1248,10/16/24 05:27:51 PM,5.757,,,,,,
1249,10/16/24 07:27:51 PM,4.102,,,,,,
1250,10/16/24 09:27:51 PM,2.410,,,,,,
1251,10/16/24 11:27:51 PM,1.656,,,,,,
1252,10/17/24 01:27:51 AM,1.330,,,,,,
1253,10/17/24 03:27:51 AM,1.112,,,,,,
1254,10/17/24 05:27:51 AM,0.893,,,,,,
1255,10/17/24 07:27:51 AM,0.674,,,,,,
1256,10/17/24 09:27:51 AM,1.764,,,,,,
1257,10/17/24 11:27:51 AM,3.788,,,,,,
1258,10/17/24 01:27:51 PM,3.893,,,,,,
1259,10/17/24 03:27:51 PM,3.683,,,,,,
1260,10/17/24 05:27:51 PM,2.730,,,,,,
1261,10/17/24 07:27:51 PM,1.112,,,,,,
1262,10/17/24 09:27:51 PM,0.563,,,,,,
1263,10/17/24 11:27:51 PM,0.121,,,,,,
1264,10/18/24 01:27:51 AM,0.010,,,,,,
1265,10/18/24 03:27:51 AM,0.010,,,,,,
1266,10/18/24 05:27:51 AM,-0.774,,,,,,
1267,10/18/24 07:27:51 AM,-1.114,,,,,,
1268,10/18/24 09:27:51 AM,0.121,,,,,,
1269,10/18/24 11:27:51 AM,3.261,,,,,,
1270,10/18/24 01:27:51 PM,5.552,,,,,,
1271,10/18/24 03:27:51 PM,4.415,,,,,,
1272,10/18/24 05:27:51 PM,2.303,,,,,,
1273,10/18/24 07:27:51 PM,1.764,,,,,,
1274,10/18/24 09:27:51 PM,1.330,,,,,,
1275,10/18/24 11:27:51 PM,0.674,,,,,,
1276,10/19/24 01:27:51 AM,0.343,,,,,,
1277,10/19/24 03:27:51 AM,0.010,,,,,,
1278,10/19/24 05:27:51 AM,-0.102,,,,,,
1279,10/19/24 07:27:51 AM,-0.213,,,,,,
1280,10/19/24 09:27:51 AM,0.121,,,,,,
1281,10/19/24 11:27:51 AM,0.784,,,,,,
1282,10/19/24 01:27:51 PM,4.311,,,,,,
1283,10/19/24 03:27:51 PM,6.573,,,,,,
1284,10/19/24 05:27:51 PM,3.788,,,,,,
1285,10/19/24 07:27:51 PM,1.656,,,,,,
1286,10/19/24 09:27:51 PM,1.003,,,,,,
1287,10/19/24 11:27:51 PM,0.674,,,,,,
1288,10/20/24 01:27:51 AM,0.563,,,,,,
1289,10/20/24 03:27:51 AM,0.343,,,,,,
1290,10/20/24 05:27:51 AM,0.232,,,,,,
1291,10/20/24 07:27:51 AM,0.121,,,,,,
1292,10/20/24 09:27:51 AM,0.343,,,,,,
1293,10/20/24 11:27:51 AM,2.195,,,,,,
1294,10/20/24 01:27:51 PM,5.860,,,,,,
1295,10/20/24 03:27:51 PM,6.370,,,,,,
1296,10/20/24 05:27:51 PM,4.623,,,,,,
1297,10/20/24 07:27:51 PM,1.872,,,,,,
1298,10/20/24 09:27:51 PM,1.112,,,,,,
1299,10/20/24 11:27:51 PM,0.893,,,,,,
1300,10/21/24 01:27:51 AM,0.453,,,,,,
1301,10/21/24 03:27:51 AM,0.453,,,,,,
1302,10/21/24 05:27:51 AM,0.563,,,,,,
1303,10/21/24 07:27:51 AM,0.563,,,,,,
1304,10/21/24 09:27:51 AM,0.563,,,,,,
1305,10/21/24 11:27:51 AM,0.674,,,,,,
1306,10/21/24 01:27:51 PM,0.674,,,,,,
1307,10/21/24 03:27:51 PM,0.784,,,,,,
1308,10/21/24 05:27:51 PM,0.784,,,,,,
1309,10/21/24 07:27:51 PM,0.784,,,,,,
1310,10/21/24 09:27:51 PM,0.784,,,,,,
1311,10/21/24 11:27:51 PM,0.784,,,,,,
1312,10/22/24 01:27:51 AM,0.784,,,,,,
1313,10/22/24 03:27:51 AM,0.674,,,,,,
1314,10/22/24 05:27:51 AM,0.674,,,,,,
1315,10/22/24 07:27:51 AM,0.563,,,,,,
1316,10/22/24 09:27:51 AM,0.453,,,,,,
1317,10/22/24 11:27:51 AM,0.453,,,,,,
1318,10/22/24 01:27:51 PM,0.563,,,,,,
1319,10/22/24 03:27:51 PM,0.563,,,,,,
1320,10/22/24 05:27:51 PM,0.563,,,,,,
1321,10/22/24 07:27:51 PM,0.453,,,,,,
1322,10/22/24 09:27:51 PM,0.343,,,,,,
1323,10/22/24 11:27:51 PM,0.343,,,,,,
1324,10/23/24 01:27:51 AM,0.232,,,,,,
1325,10/23/24 03:27:51 AM,0.121,,,,,,
1326,10/23/24 05:27:51 AM,0.121,,,,,,
1327,10/23/24 07:27:51 AM,0.010,,,,,,
1328,10/23/24 09:27:51 AM,0.010,,,,,,
1329,10/23/24 11:27:51 AM,0.010,,,,,,
1330,10/23/24 01:27:51 PM,0.232,,,,,,
1331,10/23/24 03:27:51 PM,0.232,,,,,,
1332,10/23/24 05:27:51 PM,0.343,,,,,,
1333,10/23/24 07:27:51 PM,0.232,,,,,,
1334,10/23/24 09:27:51 PM,0.121,,,,,,
1335,10/23/24 11:27:51 PM,0.010,,,,,,
1336,10/24/24 01:27:51 AM,-0.102,,,,,,
1337,10/24/24 03:27:51 AM,-0.213,,,,,,
1338,10/24/24 05:27:51 AM,-0.325,,,,,,
1339,10/24/24 07:27:51 AM,-0.437,,,,,,
1340,10/24/24 09:27:51 AM,-0.549,,,,,,
1341,10/24/24 11:27:51 AM,-0.102,,,,,,
1342,10/24/24 01:27:51 PM,0.453,,,,,,
1343,10/24/24 03:27:51 PM,0.784,,,,,,
1344,10/24/24 05:27:51 PM,0.010,,,,,,
1345,10/24/24 07:27:51 PM,-0.325,,,,,,
1346,10/24/24 09:27:51 PM,-0.662,,,,,,
1347,10/24/24 11:27:51 PM,-0.887,,,,,,
1348,10/25/24 01:27:51 AM,-1.001,,,,,,
1349,10/25/24 03:27:51 AM,-1.341,,,,,,
1350,10/25/24 05:27:51 AM,-1.799,,,,,,
1351,10/25/24 07:27:51 AM,-2.145,,,,,,
1352,10/25/24 09:27:51 AM,-1.570,,,,,,
1353,10/25/24 11:27:51 AM,0.563,,,,,,
1354,10/25/24 01:27:51 PM,1.439,,,,,,
1355,10/25/24 03:27:51 PM,1.330,,,,,,
1356,10/25/24 05:27:51 PM,0.121,,,,,,
1357,10/25/24 07:27:51 PM,-0.102,,,,,,
1358,10/25/24 09:27:51 PM,-0.437,,,,,,
1359,10/25/24 11:27:51 PM,-0.549,,,,,,
1360,10/26/24 01:27:51 AM,-1.114,,,,,,
1361,10/26/24 03:27:51 AM,-1.456,,,,,,
1362,10/26/24 05:27:51 AM,-1.914,,,,,,
1363,10/26/24 07:27:51 AM,-2.145,,,,,,
1364,10/26/24 09:27:51 AM,-1.570,,,,,,
1365,10/26/24 11:27:51 AM,1.003,,,,,,
1366,10/26/24 01:27:51 PM,2.195,,,,,,
1367,10/26/24 03:27:51 PM,1.980,,,,,,
1368,10/26/24 05:27:51 PM,0.343,,,,,,
1369,10/26/24 07:27:51 PM,0.010,,,,,,
1370,10/26/24 09:27:51 PM,-0.325,,,,,,
1371,10/26/24 11:27:51 PM,-0.662,,,,,,
1372,10/27/24 01:27:51 AM,-0.887,,,,,,
1373,10/27/24 03:27:51 AM,-1.341,,,,,,
1374,10/27/24 05:27:51 AM,-1.570,,,,,,
1375,10/27/24 07:27:51 AM,-1.914,,,,,,
1376,10/27/24 09:27:51 AM,-1.228,,,,,,
1377,10/27/24 11:27:51 AM,1.112,,,,,,
1378,10/27/24 01:27:51 PM,2.624,,,,,,
1379,10/27/24 03:27:51 PM,2.195,,,,,,
1380,10/27/24 05:27:51 PM,1.112,,,,,,
1381,10/27/24 07:27:51 PM,0.343,,,,,,
1382,10/27/24 09:27:51 PM,0.121,,,,,,
1383,10/27/24 11:27:51 PM,0.121,,,,,,
1384,10/28/24 01:27:51 AM,0.010,,,,,,
1385,10/28/24 03:27:51 AM,-0.102,,,,,,
1386,10/28/24 05:27:51 AM,-0.213,,,,,,
1387,10/28/24 07:27:51 AM,-0.325,,,,,,
1388,10/28/24 09:27:51 AM,-0.102,,,,,,
1389,10/28/24 11:27:51 AM,1.439,,,,,,
1390,10/28/24 01:27:51 PM,2.730,,,,,,
1391,10/28/24 03:27:51 PM,3.578,,,,,,
1392,10/28/24 05:27:51 PM,1.872,,,,,,
1393,10/28/24 07:27:51 PM,0.121,,,,,,
1394,10/28/24 09:27:51 PM,0.010,,,,,,
1395,10/28/24 11:27:51 PM,-0.213,,,,,,
1396,10/29/24 01:27:51 AM,-0.325,,,,,,
1397,10/29/24 03:27:51 AM,-0.213,,,,,,
1398,10/29/24 05:27:51 AM,-0.325,,,,,,
1399,10/29/24 07:27:51 AM,-0.662,,,,,,
1400,10/29/24 09:27:51 AM,-0.549,,,,,,
1401,10/29/24 11:27:51 AM,0.121,,,,,,
1402,10/29/24 01:27:51 PM,0.010,,,,,,
1403,10/29/24 03:27:51 PM,0.010,,,,,,
1404,10/29/24 05:27:51 PM,0.010,,,,,,
1405,10/29/24 07:27:51 PM,0.010,,,,,,
1406,10/29/24 09:27:51 PM,-0.102,,,,,,
1407,10/29/24 11:27:51 PM,-0.325,,,,,,
1408,10/30/24 01:27:51 AM,-0.437,,,,,,
1409,10/30/24 03:27:51 AM,-0.437,,,,,,
1410,10/30/24 05:27:51 AM,-0.549,,,,,,
1411,10/30/24 07:27:51 AM,-0.662,,,,,,
1412,10/30/24 09:27:51 AM,-0.662,,,,,,
1413,10/30/24 11:27:51 AM,-0.549,,,,,,
1414,10/30/24 01:27:51 PM,-0.437,,,,,,
1415,10/30/24 03:27:51 PM,-0.325,,,,,,
1416,10/30/24 05:27:51 PM,-0.325,,,,,,
1417,10/30/24 07:27:51 PM,-0.437,,,,,,
1418,10/30/24 09:27:51 PM,-0.437,,,,,,
1419,10/30/24 11:27:51 PM,-0.437,,,,,,
1420,10/31/24 01:27:51 AM,-0.437,,,,,,
1421,10/31/24 03:27:51 AM,-0.437,,,,,,
1422,10/31/24 05:27:51 AM,-0.549,,,,,,
1423,10/31/24 07:27:51 AM,-0.774,,,,,,
1424,10/31/24 09:27:51 AM,-1.001,,,,,,
1425,10/31/24 11:27:51 AM,-1.001,,,,,,
1426,10/31/24 01:27:51 PM,-1.001,,,,,,
1427,10/31/24 03:27:51 PM,-1.228,,,,,,
1428,10/31/24 05:27:51 PM,-1.570,,,,,,
1429,10/31/24 07:27:51 PM,-2.030,,,,,,
1430,10/31/24 09:27:51 PM,-2.727,,,,,,
1431,10/31/24 11:27:51 PM,-3.553,,,,,,
1432,11/01/24 01:27:51 AM,-4.152,,,,,,
1433,11/01/24 03:27:51 AM,-4.514,,,,,,
1434,11/01/24 05:27:51 AM,-4.880,,,,,,
1435,11/01/24 07:27:51 AM,-5.249,,,,,,
1436,11/01/24 09:27:51 AM,-4.880,,,,,,
1437,11/01/24 11:27:51 AM,-2.145,,,,,,
1438,11/01/24 01:27:51 PM,-0.662,,,,,,
1439,11/01/24 03:27:51 PM,-0.325,,,,,,
1440,11/01/24 05:27:51 PM,-1.570,,,,,,
1441,11/01/24 07:27:51 PM,-2.844,,,,,,
1442,11/01/24 09:27:51 PM,-3.316,,,,,,
1443,11/01/24 11:27:51 PM,-3.911,,,,,,
1444,11/02/24 01:27:51 AM,-4.152,,,,,,
1445,11/02/24 03:27:51 AM,-4.152,,,,,,
1446,11/02/24 05:27:51 AM,-4.272,,,,,,
1447,11/02/24 07:27:51 AM,-4.636,,,,,,
1448,11/02/24 09:27:51 AM,-4.272,,,,,,
1449,11/02/24 11:27:51 AM,-1.001,,,,,,
1450,11/02/24 01:27:51 PM,0.563,,,,,,
1451,11/02/24 03:27:51 PM,0.343,,,,,,
1452,11/02/24 05:27:51 PM,-0.437,,,,,,
1453,11/02/24 07:27:51 PM,-1.799,,,,,,
1454,11/02/24 09:27:51 PM,-2.610,,,,,,
1455,11/02/24 11:27:51 PM,-3.316,,,,,,
1456,11/03/24 01:27:51 AM,-4.272,,,,,,
1457,11/03/24 03:27:51 AM,-5.003,,,,,,
1458,11/03/24 05:27:51 AM,-5.003,,,,,,
1459,11/03/24 07:27:51 AM,-5.249,,,,,,
1460,11/03/24 09:27:51 AM,-4.272,,,,,,
1461,11/03/24 11:27:51 AM,-1.228,,,,,,
1462,11/03/24 01:27:51 PM,0.563,,,,,,
1463,11/03/24 03:27:51 PM,-0.102,,,,,,
1464,11/03/24 05:27:51 PM,-0.437,,,,,,
1465,11/03/24 07:27:51 PM,-0.774,,,,,,
1466,11/03/24 09:27:51 PM,-0.887,,,,,,
1467,11/03/24 11:27:51 PM,-0.887,,,,,,
1468,11/04/24 01:27:51 AM,-0.887,,,,,,
1469,11/04/24 03:27:51 AM,-1.001,,,,,,
1470,11/04/24 05:27:51 AM,-0.887,,,,,,
1471,11/04/24 07:27:51 AM,-0.887,,,,,,
1472,11/04/24 09:27:51 AM,-0.887,,,,,,
1473,11/04/24 11:27:51 AM,-0.887,,,,,,
1474,11/04/24 01:27:51 PM,-0.774,,,,,,
1475,11/04/24 03:27:51 PM,-0.662,,,,,,
1476,11/04/24 05:27:51 PM,-0.662,,,,,,
1477,11/04/24 07:27:51 PM,-0.662,,,,,,
1478,11/04/24 09:27:51 PM,-0.662,,,,,,
1479,11/04/24 11:27:51 PM,-0.774,,,,,,
1480,11/05/24 01:27:51 AM,-0.774,,,,,,
1481,11/05/24 03:27:51 AM,-0.774,,,,,,
1482,11/05/24 05:27:51 AM,-0.887,,,,,,
1483,11/05/24 07:27:51 AM,-1.456,,,,,,
1484,11/05/24 09:27:51 AM,-2.962,,,,,,
1485,11/05/24 11:27:51 AM,-2.727,,,,,,
1486,11/05/24 01:27:51 PM,-2.962,,,,,,
1487,11/05/24 03:27:51 PM,-2.962,,,,,,
1488,11/05/24 05:27:51 PM,-2.727,,,,,,
1489,11/05/24 07:27:51 PM,-2.494,,,,,,
1490,11/05/24 09:27:51 PM,-2.377,,,,,,
1491,11/05/24 11:27:51 PM,-2.494,,,,,,
1492,11/06/24 01:27:51 AM,-2.494,,,,,,
1493,11/06/24 03:27:51 AM,-2.610,,,,,,
1494,11/06/24 05:27:51 AM,-2.610,,,,,,
1495,11/06/24 07:27:51 AM,-2.610,,,,,,
1496,11/06/24 09:27:51 AM,-2.610,,,,,,
1497,11/06/24 11:27:51 AM,-2.610,,,,,,
1498,11/06/24 01:27:51 PM,-2.377,,,,,,
1499,11/06/24 03:27:51 PM,-2.377,,,,,,
1500,11/06/24 05:27:51 PM,-2.377,,,,,,
1501,11/06/24 07:27:51 PM,-2.377,,,,,,
1502,11/06/24 09:27:51 PM,-2.494,,,,,,
1503,11/06/24 11:27:51 PM,-2.494,,,,,,
